Linear Regression,Non-Linear Regression 1,Non-Linear Regression 2
270.95274211456876,14.812946319580078,892.9912502453836
436.42061090252406,45.104026794433594,1067.2185679315317
310.4647585877915,25.15554428100586,923.6140318226097
353.0379639634691,0.7510185241699219,1032.098266805043
308.5977806269245,-217.88835525512695,1043.0682669814903
87.19239079686048,-413.5394096374512,789.3720174911157
222.25134118114323,-392.18902587890625,923.5851981647801
79.99158566874794,-373.37779998779297,615.546222222935
154.0407945417851,-351.0761260986328,683.480944184129
-116.20811845087644,-303.23266983032227,346.7710531833327
1.849973524450106,-283.68473052978516,472.1167280969377
-699.7132321392593,-605.2207946777344,-323.60811335488484
-795.979197942368,-684.0634346008301,-459.1646623971315
-1071.0381252481573,-988.7266159057617,-802.5757214138761
-1154.8244963866016,-1093.3828353881836,-894.5110584996855
-1454.8437365682814,-1515.977382659912,-1272.7911056238247
-1115.1631790686274,-1035.2540016174316,-925.6764698184572
-1010.0692531721039,-901.4368057250977,-827.2088594182674
-844.3417228810927,-726.3350486755371,-649.655025892073
-720.4501433257651,-622.0149993896484,-507.6742878132985
-770.186941614877,-676.4602661132812,-553.3012649157484
-1045.42742226328,-949.5449066162109,-820.0213153461322
-1168.2641658639614,-1083.3406448364258,-965.17851862591
-1083.0060757552494,-991.0082817077637,-851.144969931106
-946.3070943237628,-865.5953407287598,-655.8456412570464
-995.2138388353974,-904.7126770019531,-724.5979711355017
-987.9883126372864,-888.6981010437012,-744.2703089459866
-979.7740225657486,-866.6467666625977,-798.9393675042347
-756.8330578654877,-615.3130531311035,-634.8103795057712
-196.00531746371684,-235.21900177001953,-22.241694267380552
-247.7778194564873,-211.3795280456543,-185.4239105454863
-445.6645776470281,-307.4026107788086,-536.8306708255947
-441.29630157334543,-310.43529510498047,-564.2870405196228
-384.1759467311667,-302.3529052734375,-564.611078840216
87.22442788880718,-58.8226318359375,-39.11748470667265
290.7091617301102,-187.1323585510254,235.47077254606984
378.84902586715646,-362.548828125,306.2501730484603
60.48962572061509,-45.647621154785156,-89.45247080533804
-190.89140420020007,-129.4541358947754,-328.7301057638846
1.7031818244388734,-128.8890838623047,-43.51313104258041
18.72435516212956,-229.29668426513672,45.12098355866009
-88.14699415149515,-213.12475204467773,-72.70005941890615
-258.97421234036005,-391.93153381347656,-169.47333981791706
-475.11525105624213,-376.19590759277344,-476.4454204362606
-694.0872130695287,-557.6491355895996,-686.5113122996855
-538.7472331903027,-472.48363494873047,-498.11444487600716
-442.911817370407,-491.3806915283203,-318.9571494887093
-477.56255841333103,-551.8984794616699,-297.82577510737036
-553.1183031929835,-606.3365936279297,-344.6785451116268
-519.9016522388664,-594.6207046508789,-279.34071430289987
-402.6038217503593,-550.532341003418,-135.1919432824602
-716.950978991493,-764.4152641296387,-421.22191476065785
-611.3308459035928,-655.0812721252441,-356.77811430963834
-469.1299342110591,-590.5795097351074,-204.03619943763678
-566.0928909024694,-637.972354888916,-313.8170098166712
-626.867898908658,-662.6415252685547,-392.45985163870415
-1189.4827560512567,-1121.2921142578125,-938.010889956729
-1514.534630825302,-1451.253890991211,-1287.356609564694
-1362.1670755602727,-1290.1711463928223,-1114.0810225896591
-1328.4982314924373,-1263.3562088012695,-1065.074447733681
-1214.4769880163399,-1136.5556716918945,-957.3693495851971
-1183.0123288214174,-1101.9229888916016,-978.1480269208989
-2328.523558644318,-2553.699016571045,-2175.651377256645
-2747.9867318901242,-3256.1731338500977,-2606.3399105812236
-2335.106395600737,-2536.2396240234375,-2193.781347808396
-2309.444990034702,-2469.334602355957,-2197.7480685225937
-2282.8014920260953,-2393.488883972168,-2203.9003689652823
-2285.205189834091,-2371.7093467712402,-2236.83153950115
-2297.2612492990916,-2379.884719848633,-2260.6594666397514
-2543.9023679436773,-2768.8980102539062,-2507.75209846168
-2787.7902752745185,-3181.7221641540527,-2751.7122836312446
-2914.605184092212,-3415.360450744629,-2873.955370606935
-2876.733691555125,-3351.259231567383,-2833.3642869062674
-2855.7503939785165,-3283.3313941955566,-2840.3231400874374
-2857.577813390456,-3251.674175262451,-2875.164431817953
-2724.4600218296373,-3004.946708679199,-2761.463155675846
-2668.8635657040372,-2889.890670776367,-2728.0058723347915
-2623.634241101778,-2784.9411964416504,-2712.9851061034306
-2614.9801633987704,-2741.9042587280273,-2732.251113937829
-2590.830430853549,-2686.142921447754,-2723.460285415705
-2512.073468556871,-2543.8499450683594,-2658.3503765252326
-2483.8120337397027,-2487.001419067383,-2644.9240500636743
-2377.9597702426336,-2314.2528533935547,-2551.730008342402
-2293.2560711688807,-2186.744213104248,-2485.126292878435
-2222.8022566401874,-2100.949287414551,-2426.0534041732576
-2403.1313910015315,-2318.6373710632324,-2716.3961930395944
-2144.0463298322966,-1936.7623329162598,-2436.843427412575
-2232.558672487689,-2041.6688919067383,-2571.06118362182
-2068.318540453117,-1819.2672729492188,-2447.0778220921884
-2055.0455485368457,-1773.3335494995117,-2460.1069189724058
-2053.856917122075,-1745.8891868591309,-2466.704106216656
-2154.0358002428716,-1908.1306457519531,-2564.594244223465
-2176.4621259358655,-1960.3300094604492,-2598.778106542726
-2282.798168309308,-2077.4102210998535,-2716.54881138144
-2337.8852324594427,-2168.0259704589844,-2753.5157162025575
-2294.863097487166,-2113.652229309082,-2678.4518569513725
-2301.7756942190704,-2136.554718017578,-2675.609930579097
-2277.431795920358,-2083.6329460144043,-2644.4122327130135
-2220.780392085577,-1959.5932960510254,-2587.4246667247753
-2049.2841728052867,-1732.0060729980469,-2417.822425324961
-1766.9363727999082,-1345.067024230957,-2141.5378103370203
-1694.0069390054925,-1208.2099914550781,-2110.8765867216616
-1638.8849353900193,-1158.9503288269043,-2054.0226937921675
-1725.5338052870754,-1277.9760360717773,-2140.092017745283
-1840.2007992292731,-1444.5304870605469,-2271.7572430883797
-1796.843986379309,-1380.3648948669434,-2224.0361391006527
-1537.2106854000476,-1075.6587982177734,-1948.8213885848568
-1308.967857288879,-862.5268936157227,-1668.3268975663568
-1182.3203332516853,-803.7972450256348,-1485.8002453273884
-2327.647996070126,-2219.996452331543,-2505.462851068675
-2433.039436933475,-2366.609573364258,-2624.7209076841395
-2548.1387722594727,-2560.5225563049316,-2738.2440378208385
-2434.796568532094,-2329.8239707946777,-2709.439092768896
-2180.4870213580048,-1939.5160675048828,-2420.1337329188887
-1820.3593418263713,-1561.6750717163086,-2116.1122095145197
-2021.0136164970447,-1658.6065292358398,-2296.5529888316055
-2058.971241116828,-1790.471076965332,-2279.025329338466
-2112.8933501526844,-1891.0717964172363,-2317.2771932545543
-2112.820268169133,-1903.9320945739746,-2304.8453912068767
-2387.798388044865,-2540.1878356933594,-2541.4061286177334
-2427.6762384847875,-2460.18648147583,-2624.496715575203
-2542.672141317677,-2718.358039855957,-2736.270081298233
-2409.9426946386675,-2573.4901428222656,-2597.5316549485387
-2446.641101532423,-2552.3900985717773,-2678.127448699073
-2453.931430196869,-2551.4674186706543,-2727.109022512621
-2368.717353255644,-2376.6660690307617,-2654.6355726407487
-2161.9118114987655,-1964.1423225402832,-2448.3714333962707
-1835.4639650447739,-1475.3437042236328,-2117.0082218365837
-1119.6352544263075,-651.3833999633789,-1402.8493806193558
-562.6685180822398,-328.19509506225586,-826.9923905090487
-793.3014904619685,-583.8489532470703,-1030.1825123684403
-1298.712187824555,-1200.6568908691406,-1636.562516062765
-13.480910020095118,81.58206939697266,-550.3346035875995
-393.5122259416791,-322.4658966064453,-890.3560506413505
-731.32830973187,-580.5873870849609,-1129.5576595626055
-1394.8425175135703,-1002.7098655700684,-1812.6734554971245
-2880.9094899089328,-3298.2516288757324,-3321.1370347219445
-3316.4122660539406,-3995.5902099609375,-3749.727389226921
-840.6045120600037,-661.311149597168,-1124.949768807359
-2681.106460166725,-2922.6207733154297,-3174.9809974654013
-2742.3325759740133,-2932.43408203125,-3246.911222176305
-2638.927546252982,-2825.9968757629395,-3135.298793134858
-2632.259189794375,-3009.467124938965,-3104.4275442784856
-505.1358757142229,-71.03919982910156,-998.7362729096801
-347.2680239530952,-138.9455795288086,-917.6357794073607
207.4226627918721,-119.51923370361328,-255.88084932669918
-350.8681513788351,-99.29180145263672,-964.7622379367508
279.21447806584825,-171.8902587890625,-202.43134190266338
245.36459900987754,-100.44336318969727,-208.404077129874
194.2249517667842,-183.47740173339844,-375.09223296313775
381.6476104191496,196.56658172607422,-308.3663361557428
388.70340538366383,-129.24671173095703,-95.49092016130494
184.73994470405123,-240.6764030456543,-412.78417125974784
111.6897402826808,-212.13769912719727,-459.30149657775837
-481.44039908273965,-242.34294891357422,-1217.3479862922136
-209.22987748821305,-141.6921615600586,-832.3902691845963
-145.88816386421394,-155.8971405029297,-881.8663637168837
410.8904376224502,-437.17145919799805,-459.1520373900531
448.61119222227063,-271.8687057495117,-298.53258500750337
464.4190680228525,-389.01329040527344,-369.8949329645816
400.47005282285494,-376.131534576416,-446.0309582545504
473.0370981746898,-474.57218170166016,-382.29473838647857
224.91628541360967,-265.8247947692871,-630.9236663676035
315.6811921913603,-342.21410751342773,-532.0643192565708
151.96665629770524,-229.5684814453125,-794.061378826387
442.0561421439344,-450.3822326660156,-373.0276452765433
72.97302359487742,-199.4919776916504,-599.2939339274034
-208.77275832956084,-104.98523712158203,-725.939440563547
-251.09920448561274,-147.68600463867188,-751.3062802201584
-153.19882250658262,-145.5545425415039,-624.5434241959631
261.4380080133221,-215.68536758422852,-141.39913020366967
581.3258873010142,-513.5679244995117,135.41268885210556
530.1220177482351,-176.7897605895996,99.79932845643397
243.07065422644692,162.49895095825195,-590.7954161196259
201.51284483277928,-65.15979766845703,-936.2712563712859
43.614293501832826,-17.752647399902344,-1062.1857415990264
1.1811591178284597,2.574920654296875,-1044.973648710894
37.23697627850576,-141.2200927734375,-1121.2195423912488
11.03102900255558,-337.9654884338379,-1169.9234605994268
41.09495314701637,-320.4345703125,-1199.3154463784265
158.8311596924784,-112.7171516418457,-1073.8405939300378
503.8566578032504,-224.6689796447754,-450.07662142726383
550.5135826150557,-675.6734848022461,-483.21330848786596
465.8326163511581,-96.40216827392578,-364.32678155331763
392.26038400225394,-259.93824005126953,-718.3604997652076
417.0460879013541,-266.6902542114258,-334.7756674704874
306.6222667624747,-245.51868438720703,-831.8868867352214
133.57427737684674,-368.7858581542969,-1065.7677681524688
292.5865377225767,-173.79283905029297,-795.2025807096884
354.35581656170393,-170.10927200317383,-693.4509638785455
273.5615674494815,-151.2908935546875,-575.5336728415349
-338.77547708944587,-179.7795295715332,-1187.941926024384
-447.80293374587393,-254.40216064453125,-1251.8189461896723
-1131.8981738820648,-742.0849800109863,-1998.0996068915338
-948.507410298727,-597.7964401245117,-1803.0509212461109
-688.9607534930337,-440.22560119628906,-1557.989960896671
-854.51722192845,-593.111515045166,-1852.1093867154375
-1060.9740355183283,-897.3169326782227,-2120.2894237150263
-1276.1731806391292,-1110.7635498046875,-2299.6891770815537
-882.5288047093359,-691.5163993835449,-1879.2671672807307
-647.2136617093147,-533.1158638000488,-1664.9043180785604
-848.1076625551376,-821.5069770812988,-1991.1431583150172
-897.235343765535,-883.4052085876465,-2054.009957445328
-637.4668489558765,-618.596076965332,-1785.5523390545043
34.28081082457758,-89.41411972045898,-934.5446786668888
-366.0920542437126,-341.8850898742676,-1427.9123566359845
-300.71135671188694,-240.15426635742188,-1308.4072619119763
-369.3600329298399,-273.7998962402344,-1368.7871862623185
-410.20605038855155,-391.080379486084,-1531.3346059566818
-475.90785054561564,-504.4698715209961,-1663.4689991248981
-423.0744213764598,-502.08091735839844,-1630.4919541972545
-528.9846751646805,-334.3677520751953,-1594.9783665425748
-404.7328342260444,-241.52040481567383,-1390.44634549852
-493.5714600725262,-250.09632110595703,-1411.613218012731
-977.0480762437043,-537.2714996337891,-1747.533322267398
-1600.2795937432975,-1138.5869979858398,-2230.2781343804672
-1615.0066128401793,-1124.0673065185547,-2219.320002350377
-1689.2434075444116,-1205.7209014892578,-2275.225586579798
-1623.7975274171267,-1115.555763244629,-2198.156067435927
-1237.2858641173743,-758.0924034118652,-1809.9376457687233
-993.9528072489188,-521.1281776428223,-1570.0619932972716
-1035.3863543083096,-519.1969871520996,-1669.2388927093464
-1104.5337521084803,-662.6701354980469,-1759.1161790013139
-1168.3338448023576,-824.7113227844238,-1828.0725397344497
-1369.2606720303586,-1163.63525390625,-2067.939730890677
-1626.9351770495446,-1547.9135513305664,-2347.0931039907887
-1581.8306369220259,-1526.3628959655762,-2353.2215377406333
-1184.8470417628434,-950.2172470092773,-1950.0480150138267
-1355.5318504541021,-1203.603744506836,-2089.6123288597923
-1403.7940329693083,-1229.7964096069336,-2068.082230616799
-1418.3256367727279,-1248.9724159240723,-2070.7815310320593
-1357.2406274650866,-1212.7876281738281,-2017.509841187604
-1111.0319049338402,-896.458625793457,-1763.9749264500313
-893.6763864504246,-600.6717681884766,-1486.8392418374435
-876.4551671469083,-591.8741226196289,-1486.472287100919
-1105.5593332291699,-858.1995964050293,-1717.7338798837206
-925.6659035145116,-669.2147254943848,-1549.3952032424918
-904.1416735598708,-650.6896018981934,-1532.9542530670665
-1060.3571220085119,-850.6178855895996,-1682.5406612363693
-1258.6416126960116,-1113.5673522949219,-1860.4666636932152
-1525.5130896916392,-1500.4706382751465,-2130.569105821017
-1313.59456473171,-1195.0063705444336,-1918.5810283736746
-1000.9350573992647,-762.5198364257812,-1573.61925585585
-750.4972732538165,-470.0589179992676,-1270.2656532084063
-639.8765177706379,-372.41220474243164,-1160.9504458074664
-771.5689303096631,-481.4028739929199,-1330.1191468044515
-1014.7303998080096,-723.8602638244629,-1567.4903297861908
-997.4233142562797,-715.02685546875,-1551.836502448401
-954.642541317036,-663.5141372680664,-1493.6456865058508
-1030.0441749941392,-759.3297958374023,-1581.056945052045
-915.5409093836732,-634.8824501037598,-1460.9360265754565
-879.3419611330023,-607.752799987793,-1445.4799126285152
-672.114320490282,-403.66172790527344,-1242.2292594703126
-615.6759455258353,-357.3131561279297,-1106.6359404573072
-472.0193738842588,-247.88618087768555,-941.7017706232023
-452.79621762761934,-237.50782012939453,-949.474954663707
-605.3142442046365,-341.97092056274414,-1158.5576404330827
-691.8407115504174,-430.7270050048828,-1296.8577981044523
-667.4802938470634,-406.40830993652344,-1265.7562155325188
-760.9800999641259,-501.47294998168945,-1379.8367020946177
-755.2512853036653,-505.7787895202637,-1399.362929821418
-924.6062978136816,-702.2237777709961,-1536.44879763447
-1000.5655780586111,-784.1777801513672,-1513.9938362206929
-1223.9083233425622,-1078.2623291015625,-1692.859854969171
-1357.2932319545039,-1280.5652618408203,-1832.7042816793066
-1301.5567724553553,-1202.3305892944336,-1767.9861269584223
-1170.2586049691356,-1014.0180587768555,-1668.8806456279394
-910.4920452424234,-702.5241851806641,-1391.204022755747
-387.3101138791234,-190.70863723754883,-854.9195658772861
-250.05613043230446,-100.10719299316406,-785.0662887235671
-317.0686643181711,-130.96332550048828,-931.4052286353839
1.152603188022202,-12.123584747314453,-519.4755202186881
93.31752813549518,-62.28446960449219,-374.1392448882352
169.51984876072447,-70.83892822265625,-279.78773579453605
258.7471447019744,-169.50130462646484,-146.40770038801998
38.431522785211904,-59.85260009765625,-430.8741210853019
-46.397869036706346,-3.2830238342285156,-603.6839420956608
298.5211717519323,-385.1509094238281,59.72929072551949
-73.90475591122997,-295.03583908081055,-319.3502939593275
63.01850900122952,-277.8482437133789,-214.6030558637299
174.71073755711546,-347.0420837402344,-60.55937638150916
252.45224259879933,-340.8050537109375,77.82598563225746
61.02814060829645,-307.30247497558594,-204.74722885054527
-148.8657053889196,-186.24544143676758,-526.9132035652635
-263.4373215155137,-160.94684600830078,-694.7405213697316
-64.0667649821064,-56.362152099609375,-547.5557004048532
0.34793301419102,-3.941059112548828,-565.633196815512
-174.29274422904638,-63.54331970214844,-604.1337999118837
-580.854172392161,-346.2553024291992,-951.6138009286078
-647.399766476504,-406.13651275634766,-1021.5311693514287
-644.3855025604626,-403.1682014465332,-1016.4775818840106
-433.75155118924266,-225.03376007080078,-886.8960684261567
-159.82193976100973,-47.092437744140625,-689.4832096527199
-55.732463553608916,-92.28229522705078,-584.5847558929286
-70.86323541112432,-79.35762405395508,-655.5448310933674
-80.45337040820097,-100.12149810791016,-676.9545618945086
-224.42163948793603,-119.20452117919922,-911.9459724284819
-192.2390957892828,-84.88655090332031,-990.9019180185959
-349.333853627305,-203.41873168945312,-1232.6035182768217
-270.6578020082157,-151.33380889892578,-1149.9151384496681
-67.44699607927987,-77.66246795654297,-910.7114744028731
295.6377493110717,-96.45223617553711,-497.62594007299066
174.92829752760102,-111.48691177368164,-687.0184446088825
310.29040753192737,33.5240364074707,-503.1509271879125
366.1685705603885,-317.7452087402344,-529.856899112635
257.9306610850889,23.131370544433594,-630.1728958368708
355.1986416930673,202.1956443786621,-281.94809958736244
335.7137355458855,166.99790954589844,-247.72995389906922
212.70334299507718,163.35010528564453,-498.74996991948007
79.65541718995902,102.85377502441406,-596.5018421186901
162.15907337460735,106.72330856323242,-419.55917125621994
194.35312910312922,22.602081298828125,-347.6137477193046
-49.81709684724587,-54.10194396972656,-485.8935191978503
-154.7910485973118,-102.02407836914062,-548.0377579981757
164.54172357797268,-27.2369384765625,-134.92959098637346
590.8509882732691,-340.7764434814453,421.54500357398445
530.0936313463918,-130.0334930419922,455.5999166413793
553.7040572093862,-136.3849639892578,327.67930594797673
609.4442608234559,-173.44951629638672,328.105636569633
559.1415245152972,-47.24264144897461,176.9838665987723
426.096134471934,200.33597946166992,-143.44329060590806
296.0250070599589,117.57373809814453,-485.7710929541966
331.9546704810947,-344.15245056152344,-528.6984750206216
491.22396433784246,-292.63973236083984,-90.95026094551973
428.90350712369496,-77.88419723510742,-275.8653860497827
33.99581588713313,-171.42534255981445,-621.0864973874869
93.26977771874776,-43.85232925415039,-457.00578430943364
-30.220910373865213,-223.388671875,-660.8415975412988
209.99928085076843,-160.45331954956055,-393.60829935162866
252.8542455832757,28.510093688964844,-357.75725324425235
330.7491525864469,9.391307830810547,-317.0356313208549
164.15002471677795,-178.47061157226562,-517.7822423261443
85.84222710696656,22.430419921875,-428.95759212469824
-174.94106487660338,-86.99655532836914,-559.882285998011
-30.290202771456087,-45.51887512207031,-452.7862210850949
-802.8612029265288,-586.5597724914551,-1271.96128467175
-972.2925709607392,-772.4261283874512,-1385.8433470921264
-1209.9120092803532,-1024.4178771972656,-1607.3651197828592
-1126.9514269427523,-808.2389831542969,-1539.5840288178817
-1061.3669677864402,-815.7634735107422,-1463.3461990126061
-1060.5732659051569,-893.1112289428711,-1455.6259761773088
-1271.2837266572183,-1157.3195457458496,-1720.420670983198
-949.847621595901,-752.6850700378418,-1398.2067023928198
-779.4233511348536,-560.5244636535645,-1190.9918556397124
-1145.9877757016848,-991.673469543457,-1559.6232932618093
-1317.3612715386723,-1227.6506423950195,-1762.1952489936855
-1273.8058040735907,-1162.412166595459,-1703.6527866746626
-1353.1525243880697,-1243.6580657958984,-1754.2803361382703
-1363.153877239451,-1241.4121627807617,-1764.6282241336269
-1292.3935456541715,-1177.4039268493652,-1700.928710805403
-1410.1613148417644,-1344.144344329834,-1822.5258486834064
-1317.4693235074865,-1177.840232849121,-1728.0042596165024
-1186.7649013155562,-1001.1148452758789,-1622.8886897192278
-1365.9642154776282,-1202.0587921142578,-1779.7481581627667
-1412.5378474876904,-1234.0092658996582,-1823.1750723932494
-1225.6756803580026,-987.7109527587891,-1621.6427714790448
-1106.5311797069692,-844.5239067077637,-1488.0453427803068
-1142.317559300075,-881.1664581298828,-1571.606738656794
-1658.6661900971926,-1594.3050384521484,-2038.9979870080733
-2096.927492392651,-2271.9454765319824,-2477.66779951237
-2176.8201858535103,-2483.1104278564453,-2605.935471483796
-2009.6779767863804,-2163.548469543457,-2442.9274447267107
-1961.891710768636,-2034.9884033203125,-2392.55410439582
-1828.1228117495657,-1774.7926712036133,-2260.5146559226437
-1646.7006356846691,-1459.3935012817383,-2095.5160141855963
-1732.7762433717007,-1578.8984298706055,-2234.336491851461
-1855.3217702109723,-1770.930290222168,-2359.5502282945367
-1846.4293281088208,-1772.8328704833984,-2357.2884444024294
-2092.250121379326,-2215.139865875244,-2666.063892019636
-2143.719153802769,-2338.428497314453,-2780.9059743743
-1939.0434285446422,-2003.9892196655273,-2586.0563458445076
-1793.8909362990764,-1751.861572265625,-2435.2419796529
-1636.4166482530902,-1436.4337921142578,-2230.227303679349
-1201.908461599117,-864.0289306640625,-1655.630939984297
-1255.622180748337,-917.9306030273438,-1680.4053775410518
-1541.2188510258798,-1264.4004821777344,-1965.5115079825468
-1281.9060771508216,-968.8210487365723,-1695.9931355517515
-967.8159296915056,-643.2867050170898,-1365.314078566834
-964.7852873324462,-626.1277198791504,-1350.3314453271303
-1205.0772553779552,-855.5102348327637,-1608.849729632501
-1206.2618050099882,-880.8374404907227,-1610.3956312114296
-1386.3520824882028,-1076.8604278564453,-1794.0440407075212
-1549.6846726846359,-1258.399486541748,-1962.1919000127155
-1494.2445514413112,-1221.4350700378418,-1924.2607293403753
-1238.9458812013854,-924.2677688598633,-1661.8081301108843
-970.2882800194946,-642.7288055419922,-1365.9205227369828
-893.9900871333564,-560.0881576538086,-1249.8466907434756
-896.021396426784,-563.5857582092285,-1273.0242285156069
-828.3057132087673,-494.48490142822266,-1206.7414832561353
-955.1382606078815,-583.491325378418,-1374.7637493126172
-829.2371296795452,-490.6654357910156,-1242.2651410082262
-759.9887360017277,-452.19898223876953,-1199.4685381170545
-714.1110214005538,-418.7965393066406,-1157.2702672591765
-721.9689074607953,-422.4729537963867,-1175.692784617136
-386.1488795859697,-252.89297103881836,-833.6767113422588
-222.43780275278735,-202.93235778808594,-695.7812879310843
-53.50807585134022,-210.3424072265625,-516.9237279604852
-126.42663727801141,-230.2694320678711,-535.8197886531248
-250.30775383503126,-230.86309432983398,-674.955815894101
-227.68519193576915,-215.74974060058594,-685.8348858125062
-227.87816078288893,-193.2048797607422,-738.751281861443
-155.93564228769583,-210.41393280029297,-605.3417709235978
-202.73860734632126,-208.68301391601562,-659.9061668161618
-217.13787705181787,-203.9480209350586,-711.0094868185145
-301.698476632956,-187.29686737060547,-855.421595733943
-37.86505171863224,-196.9456672668457,-529.4454597472768
81.20659891570243,-225.16250610351562,-357.152688289031
-300.05544312526183,-220.63493728637695,-726.1753065617506
-382.44475665195444,-232.04326629638672,-827.8540451932249
-300.9309258050935,-239.0599250793457,-702.3919209712993
-132.9008911851499,-237.11442947387695,-509.72741556696997
145.6300525033571,-313.94004821777344,-167.3504089104205
157.37543349509838,-309.9632263183594,-181.15398111861586
322.58298001547564,-378.83520126342773,-37.66318130630008
374.38091137848687,-402.5745391845703,5.284462288567434
296.44624739333506,-352.1919250488281,-113.97139111341981
149.07234951132094,-258.6865425109863,-302.51107204718807
186.6931667010279,-142.89379119873047,-338.3672292727233
88.70504833382486,-139.66083526611328,-431.01918944004717
31.120644252212234,-161.99111938476562,-475.24671498501624
-110.81076773227603,-140.60497283935547,-646.2888599191455
-325.0781656569579,-152.0705223083496,-895.51202227852
-171.88414351193657,-60.05287170410156,-762.101537692018
-48.19468259259883,-94.83575820922852,-583.065101194047
92.96777458370205,-94.92874145507812,-448.1736260242685
222.26036926951375,-240.85521697998047,-268.51159468797385
461.8746625286034,-454.80966567993164,30.923928385898826
467.64988338971966,-400.2571105957031,-25.270570406339385
424.5247231065924,-431.3778877258301,-21.75357513627057
329.86773450338336,-327.1794319152832,-178.20798061018084
48.92592435337429,-148.47993850708008,-455.5425563134836
-318.7950145865621,-172.74856567382812,-849.3347386830262
-335.5073543759862,-165.99655151367188,-886.6145264607453
-112.184987336377,-82.09705352783203,-662.1125758617869
20.91352760337677,-152.83584594726562,-483.57384144707214
82.47950566862832,-254.35924530029297,-355.33216001171303
264.2286764670534,-302.49595642089844,-127.89571093063114
333.46611653715104,-269.78015899658203,-70.60531343842881
472.6832720255637,-180.6020736694336,115.21043617574017
343.86451045664614,-162.83512115478516,-34.11203839214328
391.44196950045387,-330.7485580444336,-24.86886795324366
162.15956321797287,-266.88337326049805,-338.72422964613946
401.2996974334609,-71.69723510742188,20.716789609410156
496.21544110200864,-62.41321563720703,114.53514782404415
418.0747743228518,7.417201995849609,-14.13292376044251
-6.68827764831548,-206.6516876220703,-511.72507388516755
260.03946714661964,-143.46599578857422,-294.8563761718864
556.65645759181,-504.45556640625,161.46837711059524
608.9874845321476,-347.2137451171875,218.36565597920494
624.6962341521772,-240.53335189819336,247.18809106776197
594.5070384349908,-229.8116683959961,169.86198401168204
591.746085500368,-549.5595932006836,39.63041874828087
397.90791540358816,-128.98921966552734,-90.90179036253684
166.9313635760884,16.350746154785156,-397.41438013232647
182.98301039697233,49.75318908691406,-311.55779675522865
-227.47700425536166,-219.0685272216797,-523.9315679545841
264.6058863796103,-199.8138427734375,125.00606366901333
272.4941710839607,-190.12928009033203,111.65918407237314
257.70840130821136,-236.5708351135254,108.89164853623775
483.64700142332333,-358.6006164550781,320.99187982013405
334.0490725190166,-216.74394607543945,134.54844114137822
-16.680860416514264,-174.6368408203125,-308.1038434324147
-1775.0896965888312,-1366.1456108093262,-2064.089208170714
-1378.030844134849,-956.3970565795898,-1632.170566885765
-1026.3323298152498,-649.6095657348633,-1257.078467165103
-987.0098029062251,-611.5150451660156,-1219.4068228693973
-1187.6022404572764,-819.1537857055664,-1436.4578778511118
-1182.6830362486044,-870.0656890869141,-1435.0221409847134
-1265.0580662854913,-937.957763671875,-1535.2609596491989
-1086.2061282140817,-775.7306098937988,-1311.9211957249815
-1515.0581353173716,-1186.3160133361816,-1764.692920705968
-1831.0942544857062,-1570.887565612793,-2153.7743247830463
-589.0722893530236,-292.94729232788086,-911.0649389121251
-679.3342207142166,-388.9775276184082,-1222.2363649217857
-450.6633077619986,-250.78296661376953,-958.8239729974579
-427.8823211893954,-231.34231567382812,-1008.7830939708628
-184.9439409743019,-179.8725128173828,-725.9553634160582
-280.8241304304182,-165.98224639892578,-840.227868871663
-485.1458400338033,-214.76268768310547,-1091.201541639779
-669.3039604477378,-268.24951171875,-1276.3632570384732
-906.5225903246627,-390.14339447021484,-1508.8725865173824
-925.0119305310186,-385.9090805053711,-1495.0012813743247
-1111.9503099075846,-469.80857849121094,-1656.632447831353
-1277.3391153913835,-594.8638916015625,-1833.8160757308588
-1029.5917539395018,-522.0365524291992,-1642.275400208416
-923.8446505481681,-361.1111640930176,-1574.5628323578178
-998.7282365339156,-336.5778923034668,-1646.8808683895595
-964.2079809865261,-335.5264663696289,-1610.8579432142378
-756.184683705806,-233.3235740661621,-1391.95550878664
-649.6185733531347,-162.7063751220703,-1265.6062873678886
-561.202609044703,-125.36287307739258,-1163.6322437236338
-325.0799464724551,-82.45468139648438,-909.6297282895052
-222.99522694034255,-82.4117660522461,-785.143927987046
206.69814298981362,-222.5017547607422,-407.7156206158864
281.2071851471443,-224.95508193969727,-301.41417044137967
222.92712670021263,-152.2350311279297,-319.0546274890419
147.26315269097333,-173.57826232910156,-436.1534927906485
-77.57547322509711,-91.49551391601562,-663.624330336469
-165.58678274324845,-66.70475006103516,-729.1848255210658
-242.25730785342512,-51.88465118408203,-782.1252318865538
-384.14159827259715,-99.19881820678711,-858.6747738654494
-448.1888163702812,-141.28446578979492,-868.3471354891518
-859.8235641947106,-362.89215087890625,-1238.2548030599894
-1108.8201003399006,-590.4722213745117,-1436.0783640710094
-1351.6839088623558,-822.2293853759766,-1665.985791766839
-1485.5784268771108,-980.1363945007324,-1786.147716521269
-1631.4902531008026,-1210.9136581420898,-1886.7991399358486
-1858.1376681597205,-1563.0555152893066,-2076.870101982654
-1976.2869830272873,-1760.7879638671875,-2169.646994145355
-2089.354132152904,-1851.181983947754,-2299.6411592260906
-1987.9182063129588,-1720.3044891357422,-2199.638892106749
