ts,"HourUTC | HourUTC | 804694","mFRRDownActBal | mFRRDownActBal | 804724","HourDK | HourDK | 804695","PriceArea | PriceArea | 804696","mFRRUpActSpec | mFRRUpActSpec | 804713","mFRRDownActSpec | mFRRDownActSpec | 804714","ImbalanceMWh | ImbalanceMWh | 804715","ImbalancePriceEUR | ImbalancePriceEUR | 804716","ImbalancePriceDKK | ImbalancePriceDKK | 804717","BalancingPowerPriceUpEUR | BalancingPowerPriceUpEUR | 804718","BalancingPowerPriceUpDKK | BalancingPowerPriceUpDKK | 804719","BalancingPowerPriceDownEUR | BalancingPowerPriceDownEUR | 804720","BalancingPowerPriceDownDKK | BalancingPowerPriceDownDKK | 804721","mFRRUpActBal | mFRRUpActBal | 804722"
"2022-07-26 22:00:00","2022-07-26 22:00:00",0,"2022-07-27 00:00:00",DK2,,,,"6,999704","52,110001","6,999704","52,110001","1,750262","13,03",0
"2022-07-26 22:00:01","2022-07-26 22:00:00",0,"2022-07-27 00:00:00",DK1,,,,"154,045883","1146,810059","154,045883","1146,810059","154,045883","1146,810059",0
"2022-07-26 23:00:00","2022-07-26 23:00:00",0,"2022-07-27 01:00:00",DK2,,,,"5,500631","40,950001","5,500631","40,950001","1,43997","10,72",0
"2022-07-26 23:00:01","2022-07-26 23:00:00",0,"2022-07-27 01:00:00",DK1,,,,"139,646179","1039,609985","139,646179","1039,609985","139,646179","1039,609985",0
"2022-07-27 00:00:00","2022-07-27 00:00:00",0,"2022-07-27 02:00:00",DK2,,,,"5,500631","40,950001","5,500631","40,950001","1,399672","10,42",0
"2022-07-27 00:00:01","2022-07-27 00:00:00",0,"2022-07-27 02:00:00",DK1,,,,"137,435181","1023,150024","137,435181","1023,150024","137,435181","1023,150024",0
"2022-07-27 01:00:00","2022-07-27 01:00:00",0,"2022-07-27 03:00:00",DK2,,,,"3,500524","26,059999","3,500524","26,059999","1,329823","9,9",0
"2022-07-27 01:00:01","2022-07-27 01:00:00",0,"2022-07-27 03:00:00",DK1,,,,"137,625931","1024,569946","137,625931","1024,569946","137,625931","1024,569946",0
"2022-07-27 02:00:00","2022-07-27 02:00:00",0,"2022-07-27 04:00:00",DK2,,,,"1,370121","10,2","1,370121","10,2","1,370121","10,2",0
"2022-07-27 02:00:01","2022-07-27 02:00:00",0,"2022-07-27 04:00:00",DK1,,,,"139,795288","1040,719971","139,795288","1040,719971","139,795288","1040,719971",0
"2022-07-27 03:00:00","2022-07-27 03:00:00",0,"2022-07-27 05:00:00",DK2,,,,0,0,"1,450716","10,8",0,0,0
"2022-07-27 03:00:01","2022-07-27 03:00:00","61,299999","2022-07-27 05:00:00",DK1,,,,0,0,"135,864929","1011,460022",0,0,0
"2022-07-27 04:00:00","2022-07-27 04:00:00",0,"2022-07-27 06:00:00",DK2,,,,"1,48967","11,09","1,48967","11,09","1,48967","11,09",0
"2022-07-27 04:00:01","2022-07-27 04:00:00",0,"2022-07-27 06:00:00",DK1,,,,"72,002525","536,030029","173,036835","1288,189941","72,002525","536,030029",0
"2022-07-27 05:00:00","2022-07-27 05:00:00",0,"2022-07-27 07:00:00",DK2,,,,"10,000537","74,449997","10,000537","74,449997","10,000537","74,449997",0
"2022-07-27 05:00:01","2022-07-27 05:00:00",0,"2022-07-27 07:00:00",DK1,,,,"169,166916","1259,380005","169,166916","1259,380005","169,166916","1259,380005",0
"2022-07-27 06:00:00","2022-07-27 06:00:00",0,"2022-07-27 08:00:00",DK2,,,,"42,72224","318,049988","42,72224","318,049988","42,72224","318,049988",0
"2022-07-27 06:00:01","2022-07-27 06:00:00",0,"2022-07-27 08:00:00",DK1,,,,"173,007278","1287,969971","173,007278","1287,969971","173,007278","1287,969971",0
"2022-07-27 07:00:00","2022-07-27 07:00:00",0,"2022-07-27 09:00:00",DK2,,,,"51,602505","384,160004","51,602505","384,160004","51,602505","384,160004",0
"2022-07-27 07:00:01","2022-07-27 07:00:00",0,"2022-07-27 09:00:00",DK1,,,,"173,066391","1288,410034","173,066391","1288,410034","173,066391","1288,410034",0
"2022-07-27 08:00:00","2022-07-27 08:00:00",0,"2022-07-27 10:00:00",DK2,,,,"79,442818","591,419983","79,442818","591,419983","79,442818","591,419983",0
"2022-07-27 08:00:01","2022-07-27 08:00:00",0,"2022-07-27 10:00:00",DK1,,,,"173,146973","1289,01001","173,146973","1289,01001","173,146973","1289,01001",0
"2022-07-27 09:00:00","2022-07-27 09:00:00",0,"2022-07-27 11:00:00",DK2,,,,"1,300271","9,68","107,473877","800,099976","1,300271","9,68",0
"2022-07-27 09:00:01","2022-07-27 09:00:00",0,"2022-07-27 11:00:00",DK1,,,,"189,947083","1414,079956","189,947083","1414,079956","189,947083","1414,079956",0
"2022-07-27 10:00:00","2022-07-27 10:00:00",0,"2022-07-27 12:00:00",DK2,,,,"1,129678","8,41","108,994438","811,419983","1,129678","8,41",0
"2022-07-27 10:00:01","2022-07-27 10:00:00",0,"2022-07-27 12:00:00",DK1,,,,"189,928268","1413,939941","189,928268","1413,939941","189,928268","1413,939941",0
"2022-07-27 11:00:00","2022-07-27 11:00:00",0,"2022-07-27 13:00:00",DK2,,,,"113,795235","847,159973","113,795235","847,159973","113,795235","847,159973",0
"2022-07-27 11:00:01","2022-07-27 11:00:00",0,"2022-07-27 13:00:00",DK1,,,,"208,508179","1552,26001","219,44899","1633,709961","208,508179","1552,26001",0
"2022-07-27 12:00:00","2022-07-27 12:00:00",0,"2022-07-27 14:00:00",DK2,,,,"114,024933","848,869995","114,024933","848,869995","114,024933","848,869995",0
"2022-07-27 12:00:01","2022-07-27 12:00:00",0,"2022-07-27 14:00:00",DK1,,,,"165,006851","1228,410034","235,209412","1751,040039","165,006851","1228,410034",0
"2022-07-27 13:00:00","2022-07-27 13:00:00",0,"2022-07-27 15:00:00",DK2,,,,"162,086609","1206,670044","162,086609","1206,670044","162,086609","1206,670044",0
"2022-07-27 13:00:01","2022-07-27 13:00:00",0,"2022-07-27 15:00:00",DK1,,,,"267,010986","1987,790039","267,010986","1987,790039","267,010986","1987,790039",0
"2022-07-27 14:00:00","2022-07-27 14:00:00",0,"2022-07-27 16:00:00",DK2,,,,"144,006393","1072,069946","179,207748","1334,130005","144,006393","1072,069946",0
"2022-07-27 14:00:01","2022-07-27 14:00:00",0,"2022-07-27 16:00:00",DK1,,,,"144,006393","1072,069946","282,111877","2100,209961","144,006393","1072,069946",0
"2022-07-27 15:00:00","2022-07-27 15:00:00",0,"2022-07-27 17:00:00",DK2,,,,"144,006393","1072,069946","190,237213","1416,23999","144,006393","1072,069946",0
"2022-07-27 15:00:01","2022-07-27 15:00:00","29,6","2022-07-27 17:00:00",DK1,,,,"144,006393","1072,069946","254,549606","1895,02002","144,006393","1072,069946",0
"2022-07-27 16:00:00","2022-07-27 16:00:00",0,"2022-07-27 18:00:00",DK2,,,,"219,438248","1633,630005","219,438248","1633,630005","219,438248","1633,630005",0
"2022-07-27 16:00:01","2022-07-27 16:00:00",0,"2022-07-27 18:00:00",DK1,,,,"219,438248","1633,630005","219,438248","1633,630005","219,438248","1633,630005",0
"2022-07-27 17:00:00","2022-07-27 17:00:00",0,"2022-07-27 19:00:00",DK2,,,,"295,951416","2203,23999","295,951416","2203,23999","295,951416","2203,23999",0
"2022-07-27 17:00:01","2022-07-27 17:00:00",0,"2022-07-27 19:00:00",DK1,,,,"295,951416","2203,23999","295,951416","2203,23999","295,951416","2203,23999",0
"2022-07-27 18:00:00","2022-07-27 18:00:00",0,"2022-07-27 20:00:00",DK2,,,,"487,099365","3626,26001","487,099365","3626,26001","487,099365","3626,26001",0
"2022-07-27 18:00:01","2022-07-27 18:00:00",0,"2022-07-27 20:00:00",DK1,,,,"487,099365","3626,26001","487,099365","3626,26001","487,099365","3626,26001",0
"2022-07-27 19:00:00","2022-07-27 19:00:00",0,"2022-07-27 21:00:00",DK2,,,,"467,818298","3482,719971","467,818298","3482,719971","467,818298","3482,719971",0
"2022-07-27 19:00:01","2022-07-27 19:00:00",0,"2022-07-27 21:00:00",DK1,,,,"467,818298","3482,719971","467,818298","3482,719971","467,818298","3482,719971",0
"2022-07-27 20:00:00","2022-07-27 20:00:00",0,"2022-07-27 22:00:00",DK2,,,,"404,936462","3014,590088","404,936462","3014,590088","404,936462","3014,590088",0
"2022-07-27 20:00:01","2022-07-27 20:00:00",0,"2022-07-27 22:00:00",DK1,,,,"404,936462","3014,590088","404,936462","3014,590088","404,936462","3014,590088",0
"2022-07-27 21:00:00","2022-07-27 21:00:00",0,"2022-07-27 23:00:00",DK2,,,,"390,015594","2903,51001","390,015594","2903,51001","390,015594","2903,51001",0
"2022-07-27 21:00:01","2022-07-27 21:00:00",0,"2022-07-27 23:00:00",DK1,,,,"390,015594","2903,51001","390,015594","2903,51001","390,015594","2903,51001",0
"2022-07-27 22:00:00","2022-07-27 22:00:00",0,"2022-07-28 00:00:00",DK2,,,,"330,018005","2456,719971","331,957764","2471,159912","330,018005","2456,719971",0
"2022-07-27 22:00:01","2022-07-27 22:00:00",0,"2022-07-28 00:00:00",DK1,,,,"330,018005","2456,719971","437,813324","3259,169922","330,018005","2456,719971",0
"2022-07-27 23:00:00","2022-07-27 23:00:00",0,"2022-07-28 01:00:00",DK2,,,,"331,517151","2467,879883","389,120392","2896,689941","331,517151","2467,879883",0
"2022-07-27 23:00:01","2022-07-27 23:00:00",0,"2022-07-28 01:00:00",DK1,,,,"331,517151","2467,879883","400,930939","2984,610107","331,517151","2467,879883",0
"2022-07-28 00:00:00","2022-07-28 00:00:00",0,"2022-07-28 02:00:00",DK2,,,,"331,517151","2467,879883","378,63974","2818,669922","331,517151","2467,879883",0
"2022-07-28 00:00:01","2022-07-28 00:00:00",0,"2022-07-28 02:00:00",DK1,,,,"331,517151","2467,879883","399,991943","2977,620117","331,517151","2467,879883",0
"2022-07-28 01:00:00","2022-07-28 01:00:00",0,"2022-07-28 03:00:00",DK2,,,,"397,260956","2957,290039","397,260956","2957,290039","397,260956","2957,290039",0
"2022-07-28 01:00:01","2022-07-28 01:00:00",0,"2022-07-28 03:00:00",DK1,,,,"397,260956","2957,290039","397,260956","2957,290039","397,260956","2957,290039",0
"2022-07-28 02:00:00","2022-07-28 02:00:00",0,"2022-07-28 04:00:00",DK2,,,,"399,991943","2977,620117","399,991943","2977,620117","399,991943","2977,620117",0
"2022-07-28 02:00:01","2022-07-28 02:00:00",0,"2022-07-28 04:00:00",DK1,,,,"399,991943","2977,620117","399,991943","2977,620117","399,991943","2977,620117",0
"2022-07-28 03:00:00","2022-07-28 03:00:00",0,"2022-07-28 05:00:00",DK2,,,,"400,061798","2978,139893","400,061798","2978,139893","400,061798","2978,139893",0
"2022-07-28 03:00:01","2022-07-28 03:00:00",0,"2022-07-28 05:00:00",DK1,,,,"400,061798","2978,139893","400,061798","2978,139893","400,061798","2978,139893",0
"2022-07-28 04:00:00","2022-07-28 04:00:00",0,"2022-07-28 06:00:00",DK2,,,,"644,797302",4800,"644,797302",4800,"489,646973","3645,030029","46,200001"
"2022-07-28 04:00:01","2022-07-28 04:00:00",0,"2022-07-28 06:00:00",DK1,,,,"644,797302",4800,"644,797302",4800,"489,646973","3645,030029","92,300003"
"2022-07-28 05:00:00","2022-07-28 05:00:00",0,"2022-07-28 07:00:00",DK2,,,,"479,025269","3565,959961","479,025269","3565,959961","479,025269","3565,959961",0
"2022-07-28 05:00:01","2022-07-28 05:00:00",0,"2022-07-28 07:00:00",DK1,,,,"420,802765","3132,540039","420,802765","3132,540039","420,802765","3132,540039",0
"2022-07-28 06:00:00","2022-07-28 06:00:00",0,"2022-07-28 08:00:00",DK2,,,,"539,589233","4016,810059","539,589233","4016,810059","539,589233","4016,810059",0
"2022-07-28 06:00:01","2022-07-28 06:00:00",0,"2022-07-28 08:00:00",DK1,,,,"400,771057","2983,419922","400,771057","2983,419922","400,771057","2983,419922",0
"2022-07-28 07:00:00","2022-07-28 07:00:00",0,"2022-07-28 09:00:00",DK2,,,,"501,446777","3732,870117","501,446777","3732,870117","501,446777","3732,870117",0
"2022-07-28 07:00:01","2022-07-28 07:00:00",0,"2022-07-28 09:00:00",DK1,,,,"447,123932","3328,47998","447,123932","3328,47998","447,123932","3328,47998",0
"2022-07-28 08:00:00","2022-07-28 08:00:00",0,"2022-07-28 10:00:00",DK2,,,,"451,184814","3358,709961","451,184814","3358,709961","451,184814","3358,709961",0
"2022-07-28 08:00:01","2022-07-28 08:00:00",0,"2022-07-28 10:00:00",DK1,,,,"438,922913","3267,429932","438,922913","3267,429932","438,922913","3267,429932",0
"2022-07-28 09:00:00","2022-07-28 09:00:00",0,"2022-07-28 11:00:00",DK2,,,,"205,010605","1526,140015","418,472107","3115,189941","205,010605","1526,140015",0
"2022-07-28 09:00:01","2022-07-28 09:00:00","2,6","2022-07-28 11:00:00",DK1,,,,"205,010605","1526,140015","417,612366","3108,790039","205,010605","1526,140015",0
"2022-07-28 10:00:00","2022-07-28 10:00:00",0,"2022-07-28 12:00:00",DK2,,,,"170,008865","1265,579956","426,092804","3171,919922","170,008865","1265,579956",0
"2022-07-28 10:00:01","2022-07-28 10:00:00","9,5","2022-07-28 12:00:00",DK1,,,,"170,008865","1265,579956","415,042572","3089,659912","170,008865","1265,579956",0
"2022-07-28 11:00:00","2022-07-28 11:00:00","104,800003","2022-07-28 13:00:00",DK2,,,,"75,450684","561,669983","409,602112","3049,159912","75,450684","561,669983",0
"2022-07-28 11:00:01","2022-07-28 11:00:00","49,700001","2022-07-28 13:00:00",DK1,,,,"75,450684","561,669983","409,602112","3049,159912","75,450684","561,669983",0
"2022-07-28 12:00:00","2022-07-28 12:00:00","302,799988","2022-07-28 14:00:00",DK2,,,,"68,003281","506,230011","425,122925","3164,699951","68,003281","506,230011",0
"2022-07-28 12:00:01","2022-07-28 12:00:00","46,799999","2022-07-28 14:00:00",DK1,,,,"68,003281","506,230011","419,552124","3123,22998","68,003281","506,230011",0
"2022-07-28 13:00:00","2022-07-28 13:00:00",0,"2022-07-28 15:00:00",DK2,,,,"140,006989","1042,23999","433,683929","3228,429932","140,006989","1042,23999",0
"2022-07-28 13:00:01","2022-07-28 13:00:00","4,7","2022-07-28 15:00:00",DK1,,,,"140,006989","1042,23999","365,51947",2721,"140,006989","1042,23999",0
"2022-07-28 14:00:00","2022-07-28 14:00:00",0,"2022-07-28 16:00:00",DK2,,,,"159,008362","1183,689941","454,414185","3382,75","159,008362","1183,689941",0
"2022-07-28 14:00:01","2022-07-28 14:00:00","2,6","2022-07-28 16:00:00",DK1,,,,"159,008362","1183,689941","454,414185","3382,75","159,008362","1183,689941",0
"2022-07-28 15:00:00","2022-07-28 15:00:00",0,"2022-07-28 17:00:00",DK2,,,,"513,957153",3826,"513,957153",3826,"513,957153",3826,0
"2022-07-28 15:00:01","2022-07-28 15:00:00",0,"2022-07-28 17:00:00",DK1,,,,"513,957153",3826,"513,957153",3826,"513,957153",3826,0
"2022-07-28 16:00:00","2022-07-28 16:00:00",0,"2022-07-28 18:00:00",DK2,,,,"444,023529","3305,399902","563,880615","4197,640137","444,023529","3305,399902",0
"2022-07-28 16:00:01","2022-07-28 16:00:00","2,2","2022-07-28 18:00:00",DK1,,,,"444,023529","3305,399902","563,880615","4197,640137","444,023529","3305,399902",0
"2022-07-28 17:00:00","2022-07-28 17:00:00",0,"2022-07-28 19:00:00",DK2,,,,"457,523987","3405,899902","598,972351","4458,870117","457,523987","3405,899902",0
"2022-07-28 17:00:01","2022-07-28 17:00:00","1,8","2022-07-28 19:00:00",DK1,,,,"457,523987","3405,899902","598,972351","4458,870117","457,523987","3405,899902",0
"2022-07-28 18:00:00","2022-07-28 18:00:00",0,"2022-07-28 20:00:00",DK2,,,,"587,022095","4369,910156","587,022095","4369,910156","587,022095","4369,910156",0
"2022-07-28 18:00:01","2022-07-28 18:00:00",0,"2022-07-28 20:00:00",DK1,,,,"587,022095","4369,910156","587,022095","4369,910156","587,022095","4369,910156",0
"2022-07-28 19:00:00","2022-07-28 19:00:00",0,"2022-07-28 21:00:00",DK2,,,,"172,009079","1280,469971","557,459473","4149,839844","172,009079","1280,469971",0
"2022-07-28 19:00:01","2022-07-28 19:00:00","4,3","2022-07-28 21:00:00",DK1,,,,"172,009079","1280,469971","557,459473","4149,839844","172,009079","1280,469971",0
"2022-07-28 20:00:00","2022-07-28 20:00:00",0,"2022-07-28 22:00:00",DK2,,,,"180,009933","1340,030029","534,258911","3977,129883","180,009933","1340,030029",0
"2022-07-28 20:00:01","2022-07-28 20:00:00","9,3","2022-07-28 22:00:00",DK1,,,,"180,009933","1340,030029","534,258911","3977,129883","180,009933","1340,030029",0
"2022-07-28 21:00:00","2022-07-28 21:00:00",0,"2022-07-28 23:00:00",DK2,,,,"451,743652","3362,870117","451,743652","3362,870117","451,743652","3362,870117",0
"2022-07-28 21:00:01","2022-07-28 21:00:00",0,"2022-07-28 23:00:00",DK1,,,,"451,743652","3362,870117","451,743652","3362,870117","451,743652","3362,870117",0
"2022-07-28 22:00:00","2022-07-28 22:00:00",0,"2022-07-29 00:00:00",DK2,,,,"400,041656","2977,830078","400,041656","2977,830078","400,041656","2977,830078",0
"2022-07-28 22:00:01","2022-07-28 22:00:00",0,"2022-07-29 00:00:00",DK1,,,,"400,041656","2977,830078","400,041656","2977,830078","400,041656","2977,830078",0
"2022-07-28 23:00:00","2022-07-28 23:00:00",0,"2022-07-29 01:00:00",DK2,,,,"384,121002","2859,320068","384,121002","2859,320068","384,121002","2859,320068",0
"2022-07-28 23:00:01","2022-07-28 23:00:00",0,"2022-07-29 01:00:00",DK1,,,,"384,121002","2859,320068","384,121002","2859,320068","384,121002","2859,320068",0
"2022-07-29 00:00:00","2022-07-29 00:00:00",0,"2022-07-29 02:00:00",DK2,,,,"470,189972",3500,"470,189972",3500,"373,830566","2782,719971","24,299999"
"2022-07-29 00:00:01","2022-07-29 00:00:00",0,"2022-07-29 02:00:00",DK1,,,,"470,189972",3500,"470,189972",3500,"373,830566","2782,719971","22,200001"
"2022-07-29 01:00:00","2022-07-29 01:00:00",0,"2022-07-29 03:00:00",DK2,,,,"537,359924",4000,"537,359924",4000,"388,531403","2892,149902","9,7"
"2022-07-29 01:00:01","2022-07-29 01:00:00",0,"2022-07-29 03:00:00",DK1,,,,"537,359924",4000,"537,359924",4000,"388,531403","2892,149902","44,299999"
"2022-07-29 02:00:00","2022-07-29 02:00:00",0,"2022-07-29 04:00:00",DK2,,,,"374,85022","2790,310059","374,85022","2790,310059","374,85022","2790,310059",0
"2022-07-29 02:00:01","2022-07-29 02:00:00",0,"2022-07-29 04:00:00",DK1,,,,"374,85022","2790,310059","374,85022","2790,310059","374,85022","2790,310059",0
"2022-07-29 03:00:00","2022-07-29 03:00:00",0,"2022-07-29 05:00:00",DK2,,,,"402,631714","2997,110107","402,631714","2997,110107","402,631714","2997,110107",0
"2022-07-29 03:00:01","2022-07-29 03:00:00",0,"2022-07-29 05:00:00",DK1,,,,"402,631714","2997,110107","402,631714","2997,110107","402,631714","2997,110107",0
"2022-07-29 04:00:00","2022-07-29 04:00:00",0,"2022-07-29 06:00:00",DK2,,,,"463,185455","3447,860107","463,185455","3447,860107","463,185455","3447,860107",0
"2022-07-29 04:00:01","2022-07-29 04:00:00",0,"2022-07-29 06:00:00",DK1,,,,"463,185455","3447,860107","463,185455","3447,860107","463,185455","3447,860107",0
"2022-07-29 05:00:00","2022-07-29 05:00:00",0,"2022-07-29 07:00:00",DK2,,,,"508,167877","3782,699951","508,167877","3782,699951","508,167877","3782,699951",0
"2022-07-29 05:00:01","2022-07-29 05:00:00",0,"2022-07-29 07:00:00",DK1,,,,"508,167877","3782,699951","508,167877","3782,699951","508,167877","3782,699951",0
"2022-07-29 06:00:00","2022-07-29 06:00:00",0,"2022-07-29 08:00:00",DK2,,,,"517,198181","3849,919922","517,198181","3849,919922","517,198181","3849,919922",0
"2022-07-29 06:00:01","2022-07-29 06:00:00",0,"2022-07-29 08:00:00",DK1,,,,"517,198181","3849,919922","517,198181","3849,919922","517,198181","3849,919922",0
"2022-07-29 07:00:00","2022-07-29 07:00:00",0,"2022-07-29 09:00:00",DK2,,,,"503,957642","3751,360107","503,957642","3751,360107","503,957642","3751,360107",0
"2022-07-29 07:00:01","2022-07-29 07:00:00",0,"2022-07-29 09:00:00",DK1,,,,"503,957642","3751,360107","503,957642","3751,360107","503,957642","3751,360107",0
"2022-07-29 08:00:00","2022-07-29 08:00:00","2,6","2022-07-29 10:00:00",DK2,,,,"300,016113","2233,26001","463,464905","3449,939941","300,016113","2233,26001",0
"2022-07-29 08:00:01","2022-07-29 08:00:00","5,2","2022-07-29 10:00:00",DK1,,,,"300,016113","2233,26001","463,464905","3449,939941","300,016113","2233,26001",0
"2022-07-29 09:00:00","2022-07-29 09:00:00","6,1","2022-07-29 11:00:00",DK2,,,,"300,016113","2233,26001","448,953491","3341,919922","300,016113","2233,26001",0
"2022-07-29 09:00:01","2022-07-29 09:00:00","8,7","2022-07-29 11:00:00",DK1,,,,"300,016113","2233,26001","448,953491","3341,919922","300,016113","2233,26001",0
"2022-07-29 10:00:00","2022-07-29 10:00:00","1,5","2022-07-29 12:00:00",DK2,,,,"300,016113","2233,26001","394,461151","2936,290039","300,016113","2233,26001",0
"2022-07-29 10:00:01","2022-07-29 10:00:00","2,8","2022-07-29 12:00:00",DK1,,,,"300,016113","2233,26001","394,461151","2936,290039","300,016113","2233,26001",0
"2022-07-29 11:00:00","2022-07-29 11:00:00","8,2","2022-07-29 13:00:00",DK2,,,,"229,51181","1708,439941","366,470093","2727,929932","229,51181","1708,439941",0
"2022-07-29 11:00:01","2022-07-29 11:00:00","4,5","2022-07-29 13:00:00",DK1,,,,"229,51181","1708,439941","366,470093","2727,929932","229,51181","1708,439941",0
"2022-07-29 12:00:00","2022-07-29 12:00:00","24,6","2022-07-29 14:00:00",DK2,,,,"180,010208","1339,959961","365,059509","2717,429932","180,010208","1339,959961",0
"2022-07-29 12:00:01","2022-07-29 12:00:00","43,700001","2022-07-29 14:00:00",DK1,,,,"180,010208","1339,959961","365,059509","2717,429932","180,010208","1339,959961",0
"2022-07-29 13:00:00","2022-07-29 13:00:00",0,"2022-07-29 15:00:00",DK2,,,,"240,013168","1786,609985","404,171265","3008,570068","240,013168","1786,609985",0
"2022-07-29 13:00:01","2022-07-29 13:00:00","9,5","2022-07-29 15:00:00",DK1,,,,"240,013168","1786,609985","404,171265","3008,570068","240,013168","1786,609985",0
"2022-07-29 14:00:00","2022-07-29 14:00:00",0,"2022-07-29 16:00:00",DK2,,,,"300,016113","2233,26001","407,101227","3030,379883","300,016113","2233,26001",0
"2022-07-29 14:00:01","2022-07-29 14:00:00","2,2","2022-07-29 16:00:00",DK1,,,,"300,016113","2233,26001","407,101227","3030,379883","300,016113","2233,26001",0
"2022-07-29 15:00:00","2022-07-29 15:00:00",0,"2022-07-29 17:00:00",DK2,,,,"416,022736","3096,790039","461,545166","3435,649902","416,022736","3096,790039",0
"2022-07-29 15:00:01","2022-07-29 15:00:00","2,6","2022-07-29 17:00:00",DK1,,,,"416,022736","3096,790039","461,545166","3435,649902","416,022736","3096,790039",0
"2022-07-29 16:00:00","2022-07-29 16:00:00",0,"2022-07-29 18:00:00",DK2,,,,"489,896301","3646,689941","489,896301","3646,689941","489,896301","3646,689941",0
"2022-07-29 16:00:01","2022-07-29 16:00:00",0,"2022-07-29 18:00:00",DK1,,,,"489,896301","3646,689941","489,896301","3646,689941","489,896301","3646,689941",0
"2022-07-29 17:00:00","2022-07-29 17:00:00",0,"2022-07-29 19:00:00",DK2,,,,"671,092712","4995,47998","671,092712","4995,47998","512,537964","3815,22998",52
"2022-07-29 17:00:01","2022-07-29 17:00:00",0,"2022-07-29 19:00:00",DK1,,,,"671,092712","4995,47998","671,092712","4995,47998","512,537964","3815,22998","107,800003"
"2022-07-29 18:00:00","2022-07-29 18:00:00",0,"2022-07-29 20:00:00",DK2,,,,"504,558167","3755,830078","504,558167","3755,830078","504,356659","3754,330078","9,7"
"2022-07-29 18:00:01","2022-07-29 18:00:00",0,"2022-07-29 20:00:00",DK1,,,,"504,558167","3755,830078","504,558167","3755,830078","504,356659","3754,330078","15,4"
"2022-07-29 19:00:00","2022-07-29 19:00:00",0,"2022-07-29 21:00:00",DK2,,,,"484,966003","3609,98999","484,966003","3609,98999","484,966003","3609,98999",0
"2022-07-29 19:00:01","2022-07-29 19:00:00",0,"2022-07-29 21:00:00",DK1,,,,"484,966003","3609,98999","484,966003","3609,98999","484,966003","3609,98999",0
"2022-07-29 20:00:00","2022-07-29 20:00:00",0,"2022-07-29 22:00:00",DK2,,,,"460,984985","3431,47998","460,984985","3431,47998","460,984985","3431,47998",0
"2022-07-29 20:00:01","2022-07-29 20:00:00",0,"2022-07-29 22:00:00",DK1,,,,"460,984985","3431,47998","460,984985","3431,47998","460,984985","3431,47998",0
"2022-07-29 21:00:00","2022-07-29 21:00:00",0,"2022-07-29 23:00:00",DK2,,,,"424,893188","3162,820068","424,893188","3162,820068","424,893188","3162,820068",0
"2022-07-29 21:00:01","2022-07-29 21:00:00",0,"2022-07-29 23:00:00",DK1,,,,"424,893188","3162,820068","424,893188","3162,820068","424,893188","3162,820068",0
"2022-07-29 22:00:00","2022-07-29 22:00:00",0,"2022-07-30 00:00:00",DK2,,,,"425,000671","3163,620117","425,000671","3163,620117","425,000671","3163,620117",0
"2022-07-29 22:00:01","2022-07-29 22:00:00",0,"2022-07-30 00:00:00",DK1,,,,"425,000671","3163,620117","425,000671","3163,620117","425,000671","3163,620117",0
"2022-07-29 23:00:00","2022-07-29 23:00:00",0,"2022-07-30 01:00:00",DK2,,,,"198,12999","1474,839966","198,12999","1474,839966","198,12999","1474,839966",0
"2022-07-29 23:00:01","2022-07-29 23:00:00",0,"2022-07-30 01:00:00",DK1,,,,"273,000336","2032,160034","404,300232","3009,530029","273,000336","2032,160034",0
"2022-07-30 00:00:00","2022-07-30 00:00:00",0,"2022-07-30 02:00:00",DK2,,,,"617,963928",4600,"617,963928",4600,"198,069534","1474,390015","35,299999"
"2022-07-30 00:00:01","2022-07-30 00:00:00",0,"2022-07-30 02:00:00",DK1,,,,"617,963928",4600,"617,963928",4600,"405,000122","3014,73999",88
"2022-07-30 01:00:00","2022-07-30 01:00:00",0,"2022-07-30 03:00:00",DK2,,,,"671,699951",5000,"671,699951",5000,"198,080276","1474,469971","56,700001"
"2022-07-30 01:00:01","2022-07-30 01:00:00",0,"2022-07-30 03:00:00",DK1,,,,"671,699951",5000,"671,699951",5000,"395,85025","2946,629883","144,800003"
"2022-07-30 02:00:00","2022-07-30 02:00:00",0,"2022-07-30 04:00:00",DK2,,,,"620,650757",4620,"620,650757",4620,"198,089691","1474,540039","80,400002"
"2022-07-30 02:00:01","2022-07-30 02:00:00",0,"2022-07-30 04:00:00",DK1,,,,"620,650757",4620,"620,650757",4620,"377,060089","2806,76001","87,300003"
"2022-07-30 03:00:00","2022-07-30 03:00:00",0,"2022-07-30 05:00:00",DK2,,,,"629,785889",4688,"629,785889",4688,"198,100433","1474,619995","64,5"
"2022-07-30 03:00:01","2022-07-30 03:00:00",0,"2022-07-30 05:00:00",DK1,,,,"629,785889",4688,"629,785889",4688,"383,97995","2858,27002","75,199997"
"2022-07-30 04:00:00","2022-07-30 04:00:00",0,"2022-07-30 06:00:00",DK2,,,,"604,261292",4498,"604,261292",4498,"406,780151","3027,98999","23,1"
"2022-07-30 04:00:01","2022-07-30 04:00:00",0,"2022-07-30 06:00:00",DK1,,,,"604,261292",4498,"604,261292",4498,"406,780151","3027,98999","58,700001"
"2022-07-30 05:00:00","2022-07-30 05:00:00",0,"2022-07-30 07:00:00",DK2,,,,"277,49939","2065,649902","423,020508","3148,879883","277,49939","2065,649902",0
