,ReguReg
6683,-2566.231252844363
6684,-2669.7077810633273
6685,-2574.731280962091
6686,-2869.773026619721
6687,-2537.060032582077
6688,-2004.2707139594313
6689,-1956.5284800607874
6690,-2120.046019768118
6691,-2041.2184018282853
6692,-2242.5518286654315
6693,-2110.9005561732
6694,-1469.3332122320849
6695,-1370.8818894624053
6696,-893.3574066460429
6697,-902.785428936299
6698,-623.3042027180755
6699,-654.5880605870858
6700,-609.930156159099
6701,-627.9990853894288
6702,-507.8873694410437
6703,-1316.387357053688
6704,-1626.3865265096645
6705,-1752.209872722832
6706,-1913.856365929194
6707,-1884.0682718962155
6708,-1770.160835620651
6709,-1537.5006634614958
6710,-1306.3970945173874
6711,-1116.2641992582064
6712,-715.2545854340742
6713,-775.3325053006769
6714,-36.97987727695901
6715,-183.90493291129923
6716,-655.3532871560425
6717,-972.9635777639004
6718,-1174.7924071888856
6719,-888.9175504107071
6720,-596.0780695509379
6721,-554.8828260454984
6722,-619.2880881283505
6723,-384.7357503984983
6724,-273.75982293958367
6725,-275.1733072764637
6726,-485.0797418341554
6727,-1207.278346893091
6728,-1174.4279757360214
6729,-467.17193182080024
6730,-787.9633604658301
6731,-885.818966887506
6732,-592.1343498250551
6733,-988.8175080067056
6734,-1499.2646582654243
6735,-1798.5473577518974
6736,-455.2559045213903
6737,-157.8095501636001
6738,-893.9248608985686
6739,-756.2678012455549
6740,-1321.4531471777832
6741,-381.83921077557596
6742,-963.8861830569192
6743,-825.1481910320417
6744,-417.80982189340915
6745,-252.92179968287354
6746,-698.9315974800193
6747,-756.7618431076619
6748,-692.0776005960375
6749,-437.7883604948298
6750,-251.31250977494057
6751,-230.57116857955353
6752,-52.52507759882961
6753,116.58322713609599
6754,254.86865887185985
6755,215.02136374087578
6756,7.400072440414906
6757,-80.08070608451833
6758,24.64544223196824
6759,439.74360218794453
6760,1156.2831542501017
6761,1667.7020969051405
6762,1748.878895875949
6763,1713.3906444301115
6764,1742.34317562111
6765,1641.5598177571671
6766,716.7198620489618
6767,665.5896159195775
6768,0.2738016182138143
6769,-71.76632190162502
6770,-650.0519845205563
6771,-879.6834830155734
6772,-569.1825227619727
6773,-652.2103647251033
6774,-764.6034160904876
6775,-1508.4767719085162
6776,-1860.1056187112897
6777,-1922.0586919458194
6778,-1921.6360355615877
6779,-1544.2441072416702
6780,-1250.6239039744526
6781,-1401.0049340398953
6782,-1552.1650430465857
6783,-1558.3045196136368
6784,-1337.0881358374997
6785,-1011.5388195654309
6786,-1070.9770583936133
6787,-1131.0083216840533
6788,-1221.1277589810322
6789,-902.8054231032834
6790,-1296.451081531285
6791,-981.8015988807641
6792,-1411.7685735285545
6793,-1892.651103019911
6794,-893.4633429799065
6795,-1030.1982223250914
6796,-1135.6578091729682
6797,-818.7392241308108
6798,-851.1876206066711
6799,-1098.0075459766206
6800,-1330.2762057857524
6801,-1325.2675546298187
6802,-1543.5672421035233
6803,-1540.1260426273786
6804,-1437.0384654959491
6805,-1292.8490125712144
6806,-1255.228024858127
6807,-1023.4332235769056
6808,-688.0981570421364
6809,-83.6856271621461
6810,54.3052340032187
6811,488.8913444322094
6812,453.96056155677
6813,282.00993203508995
6814,551.7376774610456
6815,928.5497638808891
6816,950.9766471825017
6817,1338.5603345757156
6818,1243.8263149893658
6819,999.2245103467063
6820,775.3196821920111
6821,863.6883747139899
6822,1490.2857186633048
6823,1710.5522304464232
6824,901.192536422775
6825,769.461504916326
6826,811.2302501997941
6827,827.7979158512483
6828,534.7481730960856
6829,928.5319742099027
6830,936.214637189837
6831,1096.0653940723753
6832,1305.200401555069
6833,1676.048601566011
6834,1833.646881884497
6835,1806.867531885058
6836,1745.1381368099474
6837,1698.6638627420034
6838,1600.5016205885368
6839,1356.1042584380416
6840,515.7370799841607
6841,834.0885460074693
6842,797.5927027856222
6843,843.6259224274831
6844,858.0653268156249
6845,637.1753885845594
6846,643.6264804584025
6847,95.77463345915308
6848,-453.031893240138
6849,-224.259278363685
6850,-257.9216116486546
6851,-255.55409038388106
6852,-265.7123495740514
6853,-273.4987395768359
6854,-333.2883692095863
6855,236.7268334824172
6856,180.4172523336373
6857,112.98080015230491
6858,133.14032544713226
6859,226.6180707324577
6860,405.27548884222114
6861,445.6139980346431
6862,-214.55957753133012
6863,126.0067675364004
6864,795.3015750124295
6865,825.9091125522236
6866,1083.4655487622542
6867,1235.2331926911222
6868,1188.256516271492
6869,1113.2789539623625
6870,1086.194826364511
6871,1137.7044511204324
6872,620.8935791854838
6873,885.687700802195
6874,418.23493267659507
6875,630.9721951656054
6876,874.5399520407044
6877,644.470030946069
6878,749.3640481971519
6879,481.1295935908678
6880,564.6089470824343
6881,913.5578236828732
6882,1015.8708919205125
6883,1298.792683000204
6884,1468.165716740641
6885,405.10606277857465
6886,589.8421243659095
6887,1057.663716517521
6888,990.5865693278015
6889,1015.2533950572732
6890,847.7816636166992
6891,592.2369918010216
6892,643.1601156626806
6893,478.6949856487156
6894,124.65871023755626
6895,-317.77330769417443
6896,-367.38768544808073
6897,-332.19666296754474
6898,38.24379558440599
6899,451.3887038258
6900,210.0664696121014
6901,306.3372579062593
6902,451.5335411765346
6903,348.7880344697656
6904,697.5242012887536
6905,252.2334584145444
6906,232.88406567980314
6907,-427.8947551600504
6908,-159.22689077626833
6909,139.2615915029713
6910,-455.5153851359777
6911,-587.6957551279173
6912,-603.4393364583793
6913,-973.3455924562949
6914,-968.0757367721507
6915,-562.7558923835265
6916,-230.39874509472835
6917,-255.5721450648763
6918,-117.21503393036306
6919,-395.3616511238217
6920,-539.63423266278
6921,-985.3468867581744
6922,-1124.233317076967
6923,-1343.4445818903257
6924,-1608.6867548715634
6925,-1953.8203863565936
6926,-1596.5379825160373
6927,-1580.6308824489884
6928,-2129.7240491534462
6929,-2150.612728832429
6930,-2029.9241614270397
6931,-1644.3370858132776
6932,-1330.6522742539125
6933,-350.8402872363041
6934,-221.59686371557194
6935,522.7697604920319
6936,688.8431579808688
6937,1215.5731677244635
6938,1531.3449394406841
6939,1586.7970499127925
6940,1770.5373481677939
6941,1863.2057347032528
6942,1749.367112116214
6943,1306.6506479707361
6944,621.5490034643694
6945,-10.392031881973226
6946,-258.309019144796
6947,-253.87268158188277
6948,-325.80912674496324
6949,-530.5447818327178
6950,-581.0573573516217
6951,-219.34056609408805
6952,197.06149817265464
6953,230.3012897951859
6954,482.7398185345596
6955,100.50562238726086
6956,-581.5772160603508
6957,-884.9668533778096
6958,-812.0571128101644
6959,-799.0199654390303
6960,-873.3209008238694
6961,-1440.1655954639346
6962,-11.437242671585878
6963,-1258.7103236753962
6964,-792.8486612909757
6965,-754.317283749632
6966,-108.74885811177717
6967,192.05176720127182
6968,168.0282563185651
6969,-118.70281729166452
6970,-391.25498293297886
6971,-735.2980977280944
6972,-913.6462243312021
6973,-1499.2772702331044
6974,-1266.297413080477
6975,-1229.428790491693
6976,-280.0596982142571
6977,-1061.4709433382568
6978,-902.6508626451287
6979,-797.575225439301
6980,-299.0542175847939
6981,-515.7619833710563
6982,-409.16853015031575
6983,-366.7594931944444
6984,-565.2355586306201
6985,-439.03969431157424
6986,264.8433368562952
6987,223.68952520138222
6988,-289.16997490962274
6989,-181.59285381857126
6990,-51.4071861445914
6991,-425.4535466273655
6992,-653.4012787145799
6993,-755.8011848623809
6994,-531.6418696052657
6995,-187.79679674362677
6996,121.98574174813957
6997,269.42557639540223
6998,394.3843962573365
6999,727.5051931473956
7000,1603.0322717941508
7001,1596.9885001207008
7002,1532.0497649882454
7003,1530.671665974864
7004,1502.170398970564
7005,1497.5706398557295
7006,1600.992697708695
7007,1558.892321935142
7008,1666.8183776559981
7009,1593.4589372375688
7010,1596.2307363086766
7011,1553.6428495083055
7012,1814.9733199507693
7013,1972.367817946168
7014,1665.16483253381
7015,1671.6260666729165
7016,1666.383142469782
7017,899.4170298793123
7018,593.5895208343376
7019,356.0897004824405
7020,243.06360630456206
7021,312.1714230785275
7022,124.81811273979952
7023,131.290667501861
7024,542.5247896285707
7025,654.185250642806
7026,176.99355241404626
7027,-108.85423207529077
7028,-630.0474528734244
7029,-726.1024149229496
7030,-608.6967662929005
7031,-566.2347550478323
7032,-719.3112619067593
7033,-730.8392520383197
7034,-412.84802458891926
7035,-441.55905119138714
7036,-475.6870928415257
7037,-322.9104550095708
7038,-428.6313646318133
7039,-75.54449367811068
7040,-530.4696906551303
7041,-426.2721372281126
7042,-2.3828398548872025
7043,98.25409019669767
7044,81.98024516030647
7045,556.5260898101363
7046,902.9801642291083
7047,1050.1426247605493
7048,1432.5718020930399
7049,1276.1485120338155
7050,1134.5837108689473
7051,1120.8560763714454
7052,1284.4507176148625
7053,1453.9966896250783
7054,1537.8406751113657
7055,1359.1027677646944
7056,1565.6120717764713
7057,1470.5508143326097
7058,1694.985950014089
7059,1563.3545022491526
7060,1436.9706779330174
7061,1416.625346481647
7062,1357.6840615805295
7063,1486.476723087764
7064,1143.492503207093
7065,1001.0043871156211
7066,737.3172554902926
7067,525.6606196022848
7068,494.29531638943854
7069,559.0367676656246
7070,652.2531642663383
7071,651.025409024543
7072,651.9435444131627
7073,814.693794805718
7074,637.8948859635642
7075,666.597710850866
7076,926.7495414257626
7077,1320.6792745837897
7078,1125.283007154671
7079,629.8271913053783
7080,1233.5252355751077
7081,1191.478507513411
7082,1284.7674103594054
7083,988.2480629852685
7084,540.3773367767981
7085,250.08305421374587
7086,738.4200801949003
7087,764.2680816422744
7088,380.21082363529604
7089,911.3184762840912
7090,393.5046306990908
7091,-54.52327446802852
7092,229.99711473493298
7093,219.60626077188888
7094,691.3294187333735
7095,1405.6069481131094
7096,2062.9862136384754
7097,1916.1219430982221
7098,1858.0048297498106
7099,1656.7045932955023
7100,1818.1250593105801
7101,1455.501641677154
7102,1120.5115757101826
7103,729.1106291124776
7104,486.08051202246935
7105,383.2368709601029
7106,264.5849424556271
7107,277.4658168230102
7108,-42.08560503257739
7109,135.55974098662057
7110,-1.7077884311822042
7111,-121.39219407236058
7112,-267.3630297614289
7113,-632.2661044030244
7114,-615.9083463016308
7115,-290.319505390356
7116,-38.906092762469555
7117,97.56638233726893
7118,20.988146237821244
7119,-48.25043544926041
7120,-109.69105149598154
7121,-376.3844219162869
7122,53.21559615979656
7123,816.7296663171103
7124,79.81376256962743
7125,-187.00815407359238
7126,587.6510159459516
7127,792.0647877309118
7128,333.695592061131
7129,205.55202919327704
7130,-248.82227089953744
7131,37.880063361379946
7132,115.1959343701526
7133,-26.630271104329562
7134,-462.33025703258494
7135,-464.1564701951801
7136,-883.2283719136965
7137,-1125.4020659456125
7138,-1519.565339889993
7139,-1455.132720918714
7140,-1301.5743715420535
7141,-1693.741354436397
7142,-1470.8240893619377
7143,-871.3537275899444
7144,-974.7830091152816
7145,-1013.3910016178485
7146,-724.7152561336147
7147,-762.4836915499785
7148,-1098.3796701589542
7149,-1127.9267760937944
7150,-879.7205831895619
7151,-560.1182297148382
7152,-1141.6508478361827
7153,-531.7177161332867
7154,-833.5114648193133
7155,-523.3389849510748
7156,-335.215361573393
7157,116.04127794218411
7158,156.23643111607598
7159,258.7495631586582
7160,394.718049803276
7161,-63.87695424533013
7162,210.24430952956666
7163,230.29234126114991
7164,109.2623357053675
7165,202.919084011896
7166,490.1676020209889
7167,543.4376712697842
7168,1400.0742474155538
7169,1737.506201873456
7170,1756.1515132280551
7171,1504.074423559304
7172,1561.57290857948
7173,1450.2457641958613
7174,1316.3071758775448
7175,943.3563609108936
7176,579.8478864313763
7177,523.3733127395597
7178,491.52622074054017
7179,488.9312592208033
7180,641.6452276841101
7181,918.4728710586244
7182,939.4346255098918
7183,552.8840706006988
7184,227.113544531609
7185,-121.58610099260477
7186,-243.47272289095605
7187,-349.2087122356414
7188,-228.7252115005882
7189,-61.69850534659224
7190,-123.16384379667873
7191,-145.2255533396912
7192,218.35854238687634
7193,434.68875478884826
7194,720.4827672613833
7195,895.7470646799018
7196,652.8645521870117
7197,791.9834145592388
7198,696.6119033604666
7199,447.3184603588507
7200,460.07054453073835
7201,355.0413622839022
7202,87.30749564374369
7203,-33.07146489899501
7204,-317.3127333924774
7205,-268.4468016334019
7206,25.75268880011262
7207,-4.323440975875226
7208,-31.24132885353575
7209,-21.53798997898751
7210,61.30645082582624
7211,-167.98859422684913
7212,-36.20540189064875
7213,398.18885202950787
7214,75.8559739687655
7215,355.7387010163163
7216,833.2524502968505
7217,595.1420849743056
7218,549.175662919252
7219,707.6542528742183
7220,546.5409462215925
7221,236.78812295239564
7222,20.733207338802444
7223,-59.225778836843816
7224,-355.4459669568526
7225,-641.6223617954021
7226,-1320.149598452105
7227,-2284.74624019921
7228,-1813.043457452165
7229,-2025.438269859477
7230,-1437.635698842992
7231,-1384.2471307101584
7232,-1117.7012917956665
7233,-1012.3439802573133
7234,-864.6279451122575
7235,-494.9476820070978
7236,-485.68458836808776
7237,-554.1910166661547
7238,-461.4321074397465
7239,-272.4878507999159
7240,-254.768796961952
7241,-84.24820947570734
7242,179.15361277581738
7243,-38.51168062095448
7244,289.9629273508927
7245,545.3379322121656
7246,999.895290683538
7247,818.7577815589035
7248,1046.0402125354312
7249,764.0828905283539
7250,999.3091888827072
7251,1250.2807731839773
7252,872.5580642571724
7253,921.5948406240014
7254,904.8880341959858
7255,1335.3027626266096
7256,1687.1651369933288
7257,1625.6020129745766
7258,1636.8266725232374
7259,1186.8688033659678
7260,1051.9374785364705
7261,1043.7813981849577
7262,867.2382219003279
7263,966.9483040568058
7264,994.0877235954435
7265,936.7968912443223
7266,846.7031072263075
7267,889.039384015057
7268,872.2658209346429
7269,1056.365256046525
7270,1608.2678409144696
7271,1862.8288416912194
7272,1407.7077956817288
7273,1459.204571154502
7274,1577.6954573391884
7275,1031.10676849856
7276,1005.9897434248996
7277,965.1010351293345
7278,862.3386999016177
7279,1228.2976752017728
7280,833.1652848913927
7281,827.9993559741771
7282,783.6754149688709
7283,838.7954176619936
7284,769.4826984794012
7285,775.3755632022763
7286,1026.165547926592
7287,1197.3708369690023
7288,1566.4462895435115
7289,1744.1543065485312
7290,1929.4610703270703
7291,1931.7867685025738
7292,1772.775105424796
7293,1602.1537324914814
7294,1343.5026333935189
7295,1347.9013262322235
7296,1597.5071557067238
7297,1413.0204922466958
7298,1224.0207992019857
7299,681.2143651376721
7300,491.9960157161068
7301,299.62673995233655
7302,340.7631878721488
7303,334.2656785549832
7304,48.97718041364911
7305,-247.00937075737133
7306,15.95788621629306
7307,-37.993383972030365
7308,-473.4107000663918
7309,-648.3872758885894
7310,-303.52319177453484
7311,-1.5397472226076885
7312,195.29628860963425
7313,-78.01320001991732
7314,354.99005217847014
7315,129.48679073105515
7316,190.7076722913406
7317,835.6490260107553
7318,895.2207984305688
7319,750.8682498442928
7320,922.6568814779712
7321,945.3529244866235
7322,1041.119445379468
7323,846.5559558448018
7324,672.4517393949048
7325,656.371427817645
7326,469.19611899230375
7327,183.08641182177536
7328,-273.06382097659366
7329,-1259.8109149574177
7330,-1366.3113865640264
7331,-323.1897945751433
7332,-1287.535940554912
7333,-1460.323341951158
7334,-1470.4145920141602
7335,-1246.381127380433
7336,-1370.3687974907223
7337,-1613.1805117035121
7338,-1560.9167072530283
7339,-2480.103641679895
7340,-1943.1093916677307
7341,-1397.9987660813738
7342,-1056.5495046081885
7343,-388.4583899101616
7344,-544.6267154518501
7345,588.5104274051513
7346,377.16350551419845
7347,813.7790631959116
7348,901.493848149092
7349,754.7164345504262
7350,521.1132655715847
7351,-180.0550938018334
7352,-1094.1042099107046
7353,-1288.8260626708327
7354,-1487.177426121568
7355,-1758.6565354949425
7356,-1617.58529252139
7357,-1363.710820298812
7358,-1206.2687197125979
7359,-922.4240889357335
7360,-872.1526618555338
7361,-860.5514197138523
7362,-818.6032092652007
7363,-987.1376440016058
7364,-807.3914318206839
7365,-686.412222055294
7366,-423.41270612668524
7367,-190.01145264965103
7368,-518.5805792671006
7369,-578.7263380236476
7370,-562.7467195691478
7371,-479.904781568337
7372,-450.5705997834388
7373,-222.25746531764528
7374,-110.58749275019134
7375,-354.96992094353936
7376,-584.9285986929764
7377,-570.8921807093221
7378,-480.81746030659707
7379,-263.4380771206175
7380,-163.94186900394635
7381,211.117918452258
7382,320.7989768514454
7383,692.2703777310317
7384,798.3354482358416
7385,1130.3377688979142
7386,1543.034386657612
7387,1888.1242888748632
7388,1842.3896920704215
7389,1380.8463803700067
7390,431.7522320601943
7391,81.09854523291041
7392,18.013850469747528
7393,-116.48241001733925
7394,-74.38291740195643
7395,-348.9037484313628
7396,-214.49947433950945
7397,80.53723638168971
7398,-40.424601560199285
7399,7.462596415666448
7400,112.11928280254365
7401,126.93593243620232
7402,-414.14236966315866
7403,-559.3942777687109
7404,-564.4113132360159
7405,-832.596083736043
7406,-776.754524533347
7407,-533.4396228303045
7408,-246.86920757814337
7409,12.391135846152503
7410,-508.4976214571136
7411,-506.8682234811947
7412,-766.9088038724763
7413,-365.98731244251326
7414,-463.1102291438752
7415,-428.5899132815788
7416,-109.15330446504086
7417,-185.98671764199338
7418,-295.55081398165294
7419,-213.36769524164885
7420,-348.11595723112663
7421,-670.5643956836959
7422,-1099.6213042848776
7423,-1561.965247369937
7424,-1677.4266578621819
7425,-1917.9119363540015
7426,-1943.8832166010015
7427,-2007.299213563943
7428,-1922.719593438024
7429,-1989.0138721190974
7430,-1621.7784064644065
7431,-1499.9558008163026
7432,-1277.4617653674582
7433,-1523.7248147048672
7434,-1542.9111310524872
7435,-1605.9718017280425
7436,-1689.4889571022484
7437,-2044.4758303498372
7438,-1963.008492763367
7439,-1760.1553044656948
7440,-1570.246437675339
7441,-1684.1780832534384
7442,-2072.789687850486
7443,-2069.32915270257
7444,-2177.0538048073076
7445,-1464.0141689686805
7446,-1542.317129311308
7447,-1519.8731248602885
7448,-1729.6374271699563
7449,-1851.8054979021297
7450,-2065.64098318792
7451,-2050.799354745551
7452,-2046.8543205027918
7453,-2068.8880340465544
7454,-1995.1325703024995
7455,-2126.745792800833
7456,-1701.927092364289
7457,-1442.9233502972197
7458,-1606.1448583382714
7459,-1465.8616862660592
7460,-1621.6732437284177
7461,-1412.7507610638029
7462,-1394.2945380466042
7463,-1308.2329483386823
7464,-786.3894747169509
7465,-344.3380308218243
7466,-379.6600429188134
7467,-709.7577691112331
7468,-903.2534870780806
7469,-1063.2624361056214
7470,-1075.0989347617772
7471,-846.5302672648318
7472,-755.3844569879077
7473,-794.4777582012028
7474,-865.8431824136981
7475,-674.0830665496936
7476,-884.9294246310405
7477,-709.5485990486368
7478,-678.95717046378
7479,-437.492853198197
7480,-614.5934386705826
7481,-781.1318069735963
7482,-979.9116041252352
7483,-1270.311596986439
7484,-1203.6813945804572
7485,-1263.2607912752583
7486,-1064.658824260048
7487,-911.0550373224073
7488,-706.2527376571643
7489,-951.345840633847
7490,-784.4124468169257
7491,-833.6559850352555
7492,-509.0536839251929
7493,-589.6170454502684
7494,-582.960471451512
7495,-639.639190926879
7496,-636.4524408339489
7497,-1039.654624420517
7498,-1029.1825205588561
7499,-904.2248145156336
7500,-969.9456630593066
7501,-778.2995434255275
7502,-453.6801345534233
7503,-333.7031061533556
7504,52.84749764656188
7505,-287.62100344818367
7506,-833.8851806421922
7507,-139.41670207638248
7508,-251.4289460387977
7509,-289.0814872635459
7510,106.88932924594023
7511,-407.2330094958522
7512,-573.8578642177667
7513,-253.40746048550506
7514,-1107.5572264815808
7515,-1483.8658078494968
7516,-1365.6911456580876
7517,-1468.6943087768848
7518,-1506.438687134255
7519,-1505.7446187954135
7520,-1291.6295309461243
7521,-1183.1397263695792
7522,-1467.90081564849
7523,-1140.007364769907
7524,-1177.623870401761
7525,-1193.9460264883248
7526,-1281.1212746077365
7527,-1001.5996783785877
7528,-960.5505484485685
7529,-1435.6497028250344
7530,-1413.190689701695
7531,-1355.0267000972592
7532,-1555.020482173045
7533,-1767.8464876585635
7534,-1811.444183565558
7535,-1882.3636138894624
7536,-2173.6529896385887
7537,-1984.6160187300356
7538,-2425.470502786736
7539,-2269.258490685207
7540,-2606.1315766703046
7541,-2490.207640703992
7542,-2398.9298520435373
7543,-2722.112979101982
7544,-2642.3040964341626
7545,-2863.488462067179
7546,-2844.5558459402423
7547,-2644.9264291129316
7548,-2639.89788918909
7549,-2452.152016505692
7550,-2411.932173877302
7551,-2294.8891291719347
7552,-2308.9104131872396
7553,-2144.0288113143465
7554,-2007.1944407661024
7555,-1998.9654313680503
7556,-2095.2448064620808
7557,-2037.0351304500487
7558,-1930.6316751795184
7559,-1711.203756615389
7560,-1970.1984651236087
7561,-1876.180699550475
7562,-1615.0874356427048
7563,-1187.052957445526
7564,-1232.162458696671
7565,-1184.239158623129
7566,-972.7611468396937
7567,-1298.3527792978766
7568,-1180.0445360253261
7569,-948.1245306277915
7570,-735.7676538966299
7571,-698.4413300060567
7572,-756.8105002087997
7573,-739.7463066415123
7574,-425.9071335250058
7575,-291.36407096473175
7576,15.122059603882967
7577,326.8675164431511
7578,547.0848272095325
7579,734.3515746159351
7580,948.7420721773716
7581,1420.0584308441812
7582,1679.9477166038916
7583,1682.7938373155862
7584,1538.8469904997476
7585,1422.8680136767828
7586,1087.835247948984
7587,1154.118868883404
7588,941.4137310056841
7589,538.3791823418212
7590,418.55205593972306
7591,866.3655132239655
7592,983.4953855530179
7593,1162.0349646049142
7594,1340.260503283628
7595,1600.4877512538424
7596,1784.3530542861758
7597,1656.0398995398475
7598,1674.361462720489
7599,1605.895897445864
7600,1381.0792765640372
7601,1527.864697358528
7602,1467.256601462352
7603,1552.3273706915131
7604,1286.7884024584262
7605,1410.2603383506394
7606,688.7838253794357
7607,602.2795484376253
7608,307.53292776026024
7609,219.8853916368303
7610,-82.9936876257033
7611,264.8526162465052
7612,362.12682677474294
7613,530.8822627682976
7614,652.6266768121001
7615,591.5319732471964
7616,293.2512676603833
7617,172.97849191092325
7618,253.26310381664135
7619,390.4581175234032
7620,349.6908515529765
7621,368.10220259768766
7622,396.1070115948271
7623,654.6362769555622
7624,1225.0426836968275
7625,1184.28092347257
7626,1007.2967861157
7627,1019.4466884095638
7628,1095.7604888063577
7629,1573.71463641695
7630,1727.6253853275248
7631,1788.8518729173086
7632,1521.7552405947579
7633,1254.8149703494264
7634,1436.001259427843
7635,1428.7249925771907
7636,1324.5350951605233
7637,1105.2638088428466
7638,919.8193893004117
7639,677.3426093059661
7640,827.5531633231598
7641,901.0299564923647
7642,843.7991267999921
7643,756.3770744505599
7644,795.927019209641
7645,917.6600289254258
7646,556.785025412472
7647,693.4073971503146
7648,836.9321981120679
7649,732.1721089090726
7650,671.7094429939654
7651,69.21900500877074
7652,-260.3208929084076
7653,-104.45886756291328
7654,-72.73686978175775
7655,59.72269862306616
7656,67.62408704332078
7657,-1158.4299233925083
7658,-1607.4107782019967
7659,-1159.5494353600648
7660,-1130.5619452236544
7661,-1096.1982246002608
7662,-1097.5777105984944
7663,-1109.3560435191043
7664,-1373.8613912780777
7665,-1634.9474463055246
7666,-1772.1361235745906
7667,-1732.366976208936
7668,-1707.5626314367012
7669,-1706.1065781257926
7670,-1566.4995344945798
7671,-1507.801767738736
7672,-1460.784051167598
7673,-1450.7875196320456
7674,-1424.9698189807505
7675,-1340.7391284232829
7676,-1306.7662194644092
7677,-1191.039490751164
7678,-1094.0350220241537
7679,-1011.2164915411973
7680,-1195.0431984727722
7681,-922.059611391383
7682,-1013.6143412356365
7683,-831.8061997502082
7684,-818.8879061053084
7685,-820.6159975179154
7686,-924.3490281464472
7687,-944.1864082480471
7688,-1061.521781479225
7689,-1120.9340424931506
7690,-1077.3205636089979
7691,-1083.9508410465617
7692,-1061.4743895246118
7693,-1008.0032605759637
7694,-822.7774714714051
7695,-525.022468545462
7696,-449.9697168209067
7697,-388.8338811229624
7698,-477.9830190888814
7699,-593.6822715419871
7700,-549.6023029626663
7701,-275.20135538811314
7702,-35.755105034364476
7703,105.17430915765631
7704,-1155.5636422917528
7705,-1262.2039691406565
7706,-1392.451738432307
7707,-1242.9314433921988
7708,-987.0365609803055
7709,-564.6672220416226
7710,-828.3189450400434
7711,-882.7155793978851
7712,-941.0420762017907
7713,-939.9310702425172
7714,-1255.534892317506
7715,-1288.6712200868003
7716,-1417.2543578982745
7717,-1283.1167099949334
7718,-1320.7271523645209
7719,-1332.9015048689098
7720,-1241.7494511672505
7721,-1014.5060847774157
7722,-663.8081168044812
7723,110.0555809176995
7724,687.3886723760074
7725,425.4785041674031
7726,-121.79583251600195
7727,1320.6470316750117
7728,839.1563814345724
7729,478.51856860210216
7730,-221.96351820994062
7731,-1807.7435062325405
7732,-2270.1273979817365
7733,367.396424285883
7734,-1595.6933080517288
7735,-1658.3904312704533
7736,-1549.8118542558789
7737,-1548.100155057932
7738,749.2814305946631
7739,929.6203781822375
7740,1477.6597558795931
7741,961.9247976527424
7742,1588.1514648134187
7743,1532.9025415430456
7744,1519.4873766490261
7745,1751.1327111024116
7746,1670.4373781910779
7747,1532.773039537821
7748,1455.496425845725
7749,890.8051220444647
7750,1127.8885193189574
7751,1230.205346241108
7752,1794.8878491125183
7753,1776.2973149969873
7754,1810.5286486828466
7755,1755.2326323822485
7756,1838.9989035759572
7757,1583.2739961831362
7758,1683.4003074538493
7759,1561.9656602032833
7760,1827.2834669652682
7761,1432.4366906332903
7762,1097.3820191364937
7763,1064.1583701874351
7764,1159.3441802756556
7765,1573.6875586026006
7766,1933.3928153800118
7767,1822.5685399009392
7768,1626.3828674322606
7769,1693.3549223177472
7770,1490.8416821058363
7771,1404.6990068200262
7772,1538.4474133361755
7773,1529.8128940610536
7774,1556.0338538970386
7775,1634.7216363697785
7776,1804.1862673109656
7777,1935.4203907929677
7778,1765.4413044224905
7779,1867.164378518454
7780,1747.1659655981775
7781,1814.4554452824286
7782,1650.4699451804424
7783,1776.8794372180093
7784,1833.206411167582
7785,1712.074893206135
7786,1098.9941121065335
7787,1003.4429739084015
7788,316.19010853530335
7789,513.0119199474188
7790,788.7289005271032
7791,610.8107950155475
7792,388.1847797912531
7793,159.8705733268513
7794,578.2130614149859
7795,822.0073059693897
7796,606.1117368502901
7797,554.2422548197828
7798,832.8796668888841
7799,1493.508484786809
7800,1100.0354775382568
7801,1149.4884929049044
7802,1044.6490946066654
7803,999.4594172687637
7804,933.8670549770338
7805,1000.3480899355294
7806,834.0790068275878
7807,961.9490517291129
7808,867.7161260743405
7809,352.7242208486901
7810,-322.2004184264769
7811,-343.9311227765232
7812,-425.2204641290555
7813,-358.3060723760897
7814,61.37130112432757
7815,315.13261473021913
7816,269.55312317826224
7817,214.83271045467438
7818,168.9923264969461
7819,-22.286737516035213
7820,-292.1701837676055
7821,-236.53181233253628
7822,178.8449246793755
7823,6.33404387890144
7824,-54.316551943063345
7825,-69.99667876250838
7826,8.443390160477014
7827,275.7318981847389
7828,482.9369733714431
7829,507.91981006545006
7830,267.55403446030493
7831,471.76948882598987
7832,498.9295023335847
7833,340.7427129387138
7834,129.72033522801837
7835,-154.86264340849067
7836,73.62934132604352
7837,394.3913326570265
7838,635.7608200733148
7839,749.0428868350392
7840,609.587332929766
7841,348.9771175411463
7842,372.400891627945
7843,413.8982722989951
7844,341.330085065764
7845,463.90538013266917
7846,512.5012650614435
7847,739.2408875172958
7848,789.7485628161529
7849,940.440390433471
7850,951.7168725271305
7851,800.4243924262346
7852,730.6604159053185
7853,755.8237966914056
7854,657.6529437261707
7855,672.5264062105923
7856,500.0871134274823
7857,408.2948311426336
7858,170.25627855580478
7859,43.2360803703359
7860,103.28938619639109
7861,259.50848694997427
7862,527.6390766834547
7863,1066.1659470514676
7864,1182.248483301685
7865,1135.5935775165021
7866,1448.8057796068372
7867,1526.5247027970595
7868,1606.3954802282994
7869,1682.6920112149794
7870,1469.7933739877903
7871,1420.8675610121734
