datetime,AKI Kalby Active Power,Maximum temperature,Mean wind speed,Wind direction sin,Wind direction cos,BalancingPriceUpEUR,BalancingPriceDownEUR,DA_PriceEUR
2022-03-02 03:00:00,-6.673177083333334e-06,-1.3477101806268892,-1.2259044057751414,-0.9975640502598242,-0.06975647374412558,0.2331926269999999,0.2331926269999999,0.23314
2022-03-02 04:00:00,-6.673177083333334e-06,-1.4231140457637403,-1.1510987041795544,-0.9945218953682734,-0.10452846326765336,0.233840591,0.233673889,0.23362
2022-03-02 05:00:00,0.0007179622395833333,-1.4381948187911104,-0.926681599392793,-0.9986295347545738,-0.052335956242944306,0.250057129,0.250057129,0.25
2022-03-02 06:00:00,-6.673177083333334e-06,-1.5588410030100726,-0.7396673454038253,-0.9510565162951536,0.30901699437494723,0.291616821,0.291616821,0.29155
2022-03-02 07:00:00,-6.673177083333334e-06,-1.468356364845851,-1.1510987041795544,-0.9848077530122081,0.17364817766692997,0.3291448669999999,0.3291448669999999,0.32907
2022-03-02 08:00:00,-6.673177083333334e-06,-1.2873870885174081,-1.3007101073707283,-0.9998476951563913,-0.017452406437283498,0.450102844,0.337166443,0.33709
2022-03-02 09:00:00,-6.673177083333334e-06,-1.0008524009973734,-1.338112958168522,-0.9902680687415704,0.13917310096006547,0.450102844,0.298167694,0.2981
2022-03-02 10:00:00,-0.0006155831473214286,-0.7444792595320793,-0.926681599392793,-0.981627183447664,-0.1908089953765446,0.267911072,0.267911072,0.26785
2022-03-02 11:00:00,-0.00091243896484375,-0.669075394395228,-0.515250240617064,-0.961261695938319,-0.2756373558169989,0.2580087889999999,0.140032532,0.25795
2022-03-02 12:00:00,-0.002376833767361111,-0.6238330753131173,-1.1136958533817607,0.6946583704589971,-0.7193398003386513,0.245876297,0.140032532,0.2458199999999999
2022-03-02 13:00:00,-0.0017928307911706351,-0.6992369404499685,-0.7022644946060317,0.6946583704589973,0.7193398003386512,0.29181308,0.235043762,0.23499
